Paper_ID,Station,Season,Metal,Original_BG,Igeo_orig,Igeo_new,Igeo_delta,CF_orig,CF_new,CF_delta,EF_orig,EF_new
1,RS12,Winter,Fe,Cabrera et al. 1999,,-2.610868793963888,,,0.2455508474576271,,,
1,RS13,Winter,Cr,Cabrera et al. 1999,3.04,3.039528364186637,-0.0004716358133629,12.33,12.333333333333334,0.0033333333333338,55.71,55.706539074960126
1,RS13,Winter,Ni,Cabrera et al. 1999,-1.1,-1.0992326181898822,0.0007673818101179,0.7,0.7001470588235295,0.0001470588235295,3.16,3.162386715451731
1,RS13,Winter,Cu,Cabrera et al. 1999,-0.26,-0.2566366346356432,0.0033633653643568,1.26,1.2555555555555555,-0.0044444444444444,5.67,5.671026049973419
1,RS13,Winter,As,Cabrera et al. 1999,-0.16,-0.1561192019172818,0.0038807980827181,1.35,1.3461538461538465,-0.0038461538461538,6.08,6.080235553919764
1,RS13,Winter,Cd,Cabrera et al. 1999,3.35,3.3536369546147005,0.0036369546147003,15.33,15.333333333333332,0.003333333333332,69.26,69.25677830940988
1,RS13,Winter,Pb,Cabrera et al. 1999,1.23,1.232660756790275,0.0026607567902749,3.53,3.525,-0.0049999999999998,15.92,15.921531100478468
1,RS13,Winter,Fe,Cabrera et al. 1999,,-2.7602464180021147,,,0.2213983050847457,,,
1,RS14,Winter,Cr,Cabrera et al. 1999,2.92,2.916122739114983,-0.0038772608850168,11.32,11.322222222222225,0.0022222222222225,41.48,41.475272711594016
1,RS14,Winter,Ni,Cabrera et al. 1999,-1.13,-1.1332665308634642,-0.0032665308634642,0.68,0.6838235294117647,0.0038235294117646,2.5,2.504964733273985
1,RS14,Winter,Cu,Cabrera et al. 1999,-0.58,-0.5785647295230054,0.0014352704769945,1.0,1.0044444444444445,0.0044444444444444,3.68,3.6794550079765447
1,RS14,Winter,As,Cabrera et al. 1999,-0.33,-0.3312059084753732,-0.0012059084753732,1.19,1.1923076923076923,0.0023076923076923,4.37,4.367630816990538
1,RS14,Winter,Cd,Cabrera et al. 1999,3.22,3.222392421336448,0.0023924213364479,14.0,14.000000000000002,1.7763568394002505e-15,51.28,51.28443927046954
1,RS14,Winter,Pb,Cabrera et al. 1999,1.1,1.1043366598147355,0.0043366598147354,3.23,3.225,-0.0049999999999998,11.81,11.81373690337602
1,RS14,Winter,Fe,Cabrera et al. 1999,,-2.45805682311074,,,0.2729872881355932,,,
1,RS15,Winter,Cr,Cabrera et al. 1999,2.92,2.917537839808027,-0.0024621601919729,11.33,11.333333333333334,0.0033333333333338,56.43,56.427566807313646
1,RS15,Winter,Ni,Cabrera et al. 1999,-1.27,-1.2715459056893113,-0.0015459056893112,0.62,0.6213235294117647,0.0013235294117647,3.09,3.0935095557210226
1,RS15,Winter,Cu,Cabrera et al. 1999,-0.28,-0.282399730700725,-0.0023997307007249,1.23,1.2333333333333334,0.0033333333333334,6.14,6.1406469760900135
1,RS15,Winter,As,Cabrera et al. 1999,-0.53,-0.5305147166987798,-0.0005147166987797,1.04,1.0384615384615383,-0.0015384615384614,5.17,5.170399221032133
1,RS15,Winter,Cd,Cabrera et al. 1999,3.32,3.321928094887362,0.0019280948873627,15.0,15.0,0.0,74.68,74.68354430379746
1,RS15,Winter,Pb,Cabrera et al. 1999,0.86,0.8612937291684079,0.0012937291684078,2.73,2.725,-0.0049999999999998,13.57,13.567510548523206
1,RS15,Winter,Fe,Cabrera et al. 1999,,-2.9007903960721007,,,0.2008474576271186,,,
1,RS2,Winter,Cr,Cabrera et al. 1999,3.22,3.217805151840796,-0.002194848159204,13.96,13.955555555555556,-0.0044444444444451,46.83,46.826062573556705
1,RS2,Winter,Ni,Cabrera et al. 1999,-1.28,-1.2763343715771265,0.0036656284228737,0.62,0.6192647058823529,-0.000735294117647,2.08,2.0778626656463395
1,RS2,Winter,Cu,Cabrera et al. 1999,-1.96,-1.9641154643014689,-0.0041154643014686,0.38,0.3844444444444445,0.0044444444444444,1.29,1.2899536345900176
1,RS2,Winter,As,Cabrera et al. 1999,-0.56,-0.5618436573901453,-0.0018436573901452,1.02,1.0161538461538462,-0.0038461538461538,3.41,3.409572868306074
1,RS2,Winter,Cd,Cabrera et al. 1999,4.15,4.153805336079036,0.0038053360790355,26.7,26.7,0.0,89.59,89.58839837918532
1,RS2,Winter,Pb,Cabrera et al. 1999,0.74,0.7404239139386172,0.0004239139386171,2.51,2.506,-0.004,8.41,8.408559038885334
1,RS2,Winter,Fe,Cabrera et al. 1999,,-2.3314346754157453,,,0.2980296610169491,,,
1,RS3,Winter,Cr,Cabrera et al. 1999,3.13,3.1253082267796297,-0.0046917732203701,13.09,13.088888888888889,-0.0011111111111112,53.81,53.814943863724345
1,RS3,Winter,Ni,Cabrera et al. 1999,-1.04,-1.0427772977840597,-0.0027772977840596,0.73,0.7280882352941176,-0.0019117647058823,2.99,2.993533510965362
1,RS3,Winter,Cu,Cabrera et al. 1999,0.31,0.3120627417611583,0.0020627417611582,1.86,1.8622222222222224,0.0022222222222221,7.66,7.65652342237708
1,RS3,Winter,As,Cabrera et al. 1999,-0.12,-0.1235145364853543,-0.0035145364853543,1.38,1.376923076923077,-0.0030769230769229,5.66,5.661216831948539
1,RS3,Winter,Cd,Cabrera et al. 1999,3.38,3.37851162325373,-0.0014883767462698,15.6,15.6,0.0,64.14,64.13937282229965
1,RS3,Winter,Pb,Cabrera et al. 1999,1.1,1.1005291879633954,0.0005291879633952,3.22,3.2165,-0.0035000000000002,13.22,13.224634146341463
1,RS3,Winter,Fe,Cabrera et al. 1999,,-2.6246267182946723,,,0.2432203389830508,,,
1,RS4,Winter,Cr,Cabrera et al. 1999,3.24,3.2439849518308064,0.0039849518308061,14.21,14.21111111111111,0.0011111111111095,54.62,54.622511762576906
1,RS4,Winter,Ni,Cabrera et al. 1999,-1.01,-1.0127861549558437,-0.0027861549558434,0.74,0.7433823529411764,0.0033823529411763,2.86,2.857300249089864
1,RS4,Winter,Cu,Cabrera et al. 1999,0.16,0.1615891422742479,0.0015891422742479,1.68,1.6777777777777778,-0.0022222222222221,6.45,6.448787549764749
1,RS4,Winter,As,Cabrera et al. 1999,-0.1,-0.0995356735509144,0.0004643264490856,1.4,1.4,0.0,5.38,5.381107491856678
1,RS4,Winter,Cd,Cabrera et al. 1999,4.12,4.1154772174199366,-0.0045227825800635,26.0,26.0,0.0,99.93,99.93485342019544
1,RS4,Winter,Pb,Cabrera et al. 1999,1.17,1.1705660567920686,0.0005660567920686,3.38,3.3765,-0.0034999999999998,12.98,12.978078175895766
1,RS4,Winter,Fe,Cabrera et al. 1999,,-2.5274387996001804,,,0.2601694915254237,,,
1,RS5,Winter,Cr,Cabrera et al. 1999,3.54,3.53513134476915,-0.0048686552308501,17.39,17.38888888888889,-0.0011111111111112,59.55,59.55271771553879
1,RS5,Winter,Ni,Cabrera et al. 1999,-0.93,-0.933387362854086,-0.0033873628540858,0.79,0.7854411764705882,-0.0045588235294118,2.69,2.689945111697269
1,RS5,Winter,Cu,Cabrera et al. 1999,0.34,0.3359659282876451,-0.0040340717123548,1.89,1.893333333333333,0.0033333333333334,6.48,6.484206452861219
1,RS5,Winter,As,Cabrera et al. 1999,0.07,0.0721497857558354,0.0021497857558353,1.58,1.5769230769230769,-0.0030769230769231,5.4,5.400578234709711
1,RS5,Winter,Cd,Cabrera et al. 1999,4.41,4.412028749406506,0.0020287494065058,31.93,31.933333333333337,0.0033333333333338,109.36,109.36390460987762
1,RS5,Winter,Pb,Cabrera et al. 1999,1.13,1.1265324059289317,-0.0034675940710682,3.28,3.275,-0.0049999999999998,11.22,11.216078943549558
1,RS5,Winter,Fe,Cabrera et al. 1999,,-2.360964097758642,,,0.2919915254237288,,,
1,RS6,Winter,Cr,Cabrera et al. 1999,3.58,3.584962500721156,0.004962500721156,18.0,18.0,0.0,61.34,61.34296028880866
1,RS6,Winter,Ni,Cabrera et al. 1999,-1.05,-1.051545730616081,-0.0015457306160808,0.72,0.7236764705882353,0.0036764705882352,2.47,2.4662476109577405
1,RS6,Winter,Cu,Cabrera et al. 1999,0.08,0.0830557397275586,0.0030557397275586,1.59,1.5888888888888888,-0.0011111111111112,5.41,5.414841556357802
1,RS6,Winter,As,Cabrera et al. 1999,0.39,0.3870231231092472,-0.0029768768907527,1.96,1.9615384615384617,0.0015384615384614,6.68,6.684809775062483
1,RS6,Winter,Cd,Cabrera et al. 1999,4.29,4.289506617194985,-0.0004933828050148,29.33,29.333333333333336,0.0033333333333374,99.97,99.96630565583636
1,RS6,Winter,Pb,Cabrera et al. 1999,1.2,1.1974460642062172,-0.0025539357937827,3.44,3.44,0.0,11.72,11.72332129963899
1,RS6,Winter,Fe,Cabrera et al. 1999,,-2.3538633840338092,,,0.2934322033898305,,,
1,RS7,Winter,Cr,Cabrera et al. 1999,3.55,3.5507182874219607,0.0007182874219608,17.58,17.57777777777778,-0.002222222222219,57.52,57.52417049927969
1,RS7,Winter,Ni,Cabrera et al. 1999,-0.79,-0.7870950264953294,0.0029049735046706,0.87,0.8692647058823529,-0.000735294117647,2.84,2.8447128972923146
1,RS7,Winter,Cu,Cabrera et al. 1999,0.11,0.1050820460575572,-0.0049179539424427,1.61,1.6133333333333333,0.0033333333333331,5.28,5.279715269592548
1,RS7,Winter,As,Cabrera et al. 1999,0.44,0.4370638056088426,-0.0029361943911573,2.03,2.0307692307692307,0.0007692307692308,6.65,6.645795444242369
1,RS7,Winter,Cd,Cabrera et al. 1999,4.56,4.557995453120887,-0.002004546879113,35.33,35.333333333333336,0.0033333333333374,115.63,115.63012780512608
1,RS7,Winter,Pb,Cabrera et al. 1999,1.33,1.328262028609413,-0.0017379713905871,3.77,3.7665,-0.0035000000000002,12.33,12.326062539000208
1,RS7,Winter,Fe,Cabrera et al. 1999,,-2.2953780823475536,,,0.305572033898305,,,
1,RS8,Winter,Cr,Cabrera et al. 1999,3.44,3.4398693522587793,-0.0001306477412206,16.28,16.27777777777778,-0.0022222222222225,49.78,49.777201886045425
1,RS8,Winter,Ni,Cabrera et al. 1999,-0.8,-0.8018140289269508,-0.0018140289269507,0.86,0.8604411764705882,0.0004411764705881,2.63,2.6312162960422265
1,RS8,Winter,Cu,Cabrera et al. 1999,-0.04,-0.0367999182029517,0.0032000817970482,1.46,1.462222222222222,0.0022222222222221,4.47,4.4714537666918615
1,RS8,Winter,As,Cabrera et al. 1999,0.21,0.2064508774674262,-0.0035491225325737,1.73,1.7307692307692308,0.0007692307692308,5.29,5.292666517156313
1,RS8,Winter,Cd,Cabrera et al. 1999,4.65,4.647698256069119,-0.0023017439308814,37.6,37.6,0.0,114.98,114.98023971493356
1,RS8,Winter,Pb,Cabrera et al. 1999,1.35,1.3504972470841332,0.0004972470841331,3.83,3.825,-0.0049999999999998,11.7,11.696793002915452
1,RS8,Winter,Fe,Cabrera et al. 1999,,-2.197543877355235,,,0.3270127118644068,,,
1,RS9,Winter,Cr,Cabrera et al. 1999,3.8,3.802767652561952,0.0027676525619524,20.93,20.933333333333337,0.0033333333333338,68.44,68.43896469719009
1,RS9,Winter,Ni,Cabrera et al. 1999,-0.88,-0.880350880042626,-0.0003508800426259,0.81,0.8148529411764706,0.0048529411764705,2.66,2.664061704199585
1,RS9,Winter,Cu,Cabrera et al. 1999,0.02,0.0212164859096958,0.0012164859096958,1.52,1.522222222222222,0.0022222222222221,4.98,4.976718770443228
1,RS9,Winter,As,Cabrera et al. 1999,0.32,0.3234070238132756,0.0034070238132755,1.88,1.876923076923077,-0.0030769230769229,6.14,6.136369691124833
1,RS9,Winter,Cd,Cabrera et al. 1999,4.35,4.350497247084133,0.0004972470841337,30.6,30.6,0.0,100.04,100.04294521022372
1,RS9,Winter,Pb,Cabrera et al. 1999,1.39,1.38883242893145,-0.0011675710685499,3.93,3.928,-0.0020000000000002,12.84,12.842114012606498
1,RS9,Winter,Fe,Cabrera et al. 1999,,-2.293978378109385,,,0.3058686440677966,,,
2,BS1,Rainy,Cr,Turekian & Wedepohl 1961,,0.0579187390501866,,1.56,1.5614444444444444,0.0014444444444443,,13.594783780332762
2,BS1,Rainy,Ni,Turekian & Wedepohl 1961,,-1.5267478867758606,,0.52,0.5205882352941176,0.0005882352941175,,4.532524050144221
2,BS1,Rainy,Cu,Turekian & Wedepohl 1961,,-0.7405322091863986,,0.9,0.8977777777777778,-0.0022222222222222,,7.816541161679977
2,BS1,Rainy,As,Turekian & Wedepohl 1961,,,,,,,,
2,BS1,Rainy,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,BS1,Rainy,Pb,Turekian & Wedepohl 1961,,-0.9780465588959508,,0.76,0.7615000000000001,0.0015,,6.630032778660115
2,BS1,Rainy,Fe,Turekian & Wedepohl 1961,,-3.707062561887433,,,0.1148561440677966,,,
2,BS1,Winter,Cr,Turekian & Wedepohl 1961,,0.230339664566229,,1.76,1.7596666666666667,-0.0003333333333332,,14.807598937189972
2,BS1,Winter,Ni,Turekian & Wedepohl 1961,,-1.3723016174024818,,0.58,0.5794117647058823,-0.0005882352941176,,4.875751296412686
2,BS1,Winter,Cu,Turekian & Wedepohl 1961,,-0.7035154004424428,,0.92,0.9211111111111112,0.0011111111111111,,7.751152060952508
2,BS1,Winter,As,Turekian & Wedepohl 1961,,,,,,,,
2,BS1,Winter,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,BS1,Winter,Pb,Turekian & Wedepohl 1961,,-0.7186479393441089,,0.91,0.9115,0.0014999999999999,,7.670274539447998
2,BS1,Winter,Fe,Turekian & Wedepohl 1961,,-3.6579261558743714,,,0.1188353813559322,,,
2,BS2,Rainy,Cr,Turekian & Wedepohl 1961,,-0.0872224121120629,,1.41,1.412,0.002,,12.523846390907927
2,BS2,Rainy,Ni,Turekian & Wedepohl 1961,,-1.5427301853177162,,0.51,0.5148529411764705,0.0048529411764705,,4.566529142493819
2,BS2,Rainy,Cu,Turekian & Wedepohl 1961,,-0.9356280720458312,,0.78,0.7842222222222222,0.0042222222222221,,6.95572142170508
2,BS2,Rainy,As,Turekian & Wedepohl 1961,,,,,,,,
2,BS2,Rainy,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,BS2,Rainy,Pb,Turekian & Wedepohl 1961,,-0.8313579644411611,,0.84,0.843,0.003,,7.477055600237524
2,BS2,Rainy,Fe,Turekian & Wedepohl 1961,,-3.7338282255683306,,,0.1127449152542373,,,
2,BS2,Winter,Cr,Turekian & Wedepohl 1961,,0.0978105328915742,,1.61,1.605222222222222,-0.0047777777777779,,14.511289315865266
2,BS2,Winter,Ni,Turekian & Wedepohl 1961,,-1.360994886221752,,0.58,0.5839705882352941,0.0039705882352941,,5.2791233765172985
2,BS2,Winter,Cu,Turekian & Wedepohl 1961,,-0.8104038310147167,,0.86,0.8553333333333334,-0.0046666666666665,,7.732256188380343
2,BS2,Winter,As,Turekian & Wedepohl 1961,,,,,,,,
2,BS2,Winter,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,BS2,Winter,Pb,Turekian & Wedepohl 1961,,-0.664288089679538,,0.95,0.9465,-0.0034999999999999,,8.556407422800461
2,BS2,Winter,Fe,Turekian & Wedepohl 1961,,-3.761293269337648,,,0.1106188559322033,,,
2,BS3,Rainy,Cr,Turekian & Wedepohl 1961,,-0.2250665556347734,,1.28,1.2833333333333334,0.0033333333333334,,14.047293275511544
2,BS3,Rainy,Ni,Turekian & Wedepohl 1961,,-1.751655668950848,,0.45,0.4454411764705882,-0.0045588235294117,,4.8757736437957755
2,BS3,Rainy,Cu,Turekian & Wedepohl 1961,,-1.156522296839824,,0.67,0.6728888888888889,0.0028888888888888,,7.365403296666486
2,BS3,Rainy,As,Turekian & Wedepohl 1961,,,,,,,,
2,BS3,Rainy,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,BS3,Rainy,Pb,Turekian & Wedepohl 1961,,-1.269976015252641,,0.62,0.622,0.002,,6.808376429118063
2,BS3,Rainy,Fe,Turekian & Wedepohl 1961,,-4.03728681981597,,,0.0913580508474576,,,
2,BS3,Winter,Cr,Turekian & Wedepohl 1961,,-0.0419616233187307,,1.46,1.457,-0.0030000000000001,,15.925783547698334
2,BS3,Winter,Ni,Turekian & Wedepohl 1961,,-1.555145881917574,,0.51,0.5104411764705883,0.0004411764705882,,5.579393061292435
2,BS3,Winter,Cu,Turekian & Wedepohl 1961,,-1.050900898300038,,0.72,0.724,0.004,,7.913704384717634
2,BS3,Winter,As,Turekian & Wedepohl 1961,,,,,,,,
2,BS3,Winter,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,BS3,Winter,Pb,Turekian & Wedepohl 1961,,-0.5125136506514637,,1.05,1.0515,0.0015,,11.493453260401372
2,BS3,Winter,Fe,Turekian & Wedepohl 1961,,-4.035254072952656,,,0.0914868644067796,,,
2,BS4,Rainy,Cr,Turekian & Wedepohl 1961,,-0.8079695341776353,,0.86,0.8567777777777777,-0.0032222222222222,,10.038977112152082
2,BS4,Rainy,Ni,Turekian & Wedepohl 1961,,-1.9063602904965415,,0.4,0.4001470588235294,0.0001470588235293,,4.688575344990204
2,BS4,Rainy,Cu,Turekian & Wedepohl 1961,,-1.4691893762053436,,0.54,0.5417777777777778,0.0017777777777777,,6.348080975081513
2,BS4,Rainy,As,Turekian & Wedepohl 1961,,,,,,,,
2,BS4,Rainy,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,BS4,Rainy,Pb,Turekian & Wedepohl 1961,,-1.0558912008920451,,0.72,0.7215,0.0015,,8.453909723480683
2,BS4,Rainy,Fe,Turekian & Wedepohl 1961,,-4.135509907277532,,,0.085345127118644,,,
2,BS4,Winter,Cr,Turekian & Wedepohl 1961,,-0.7367874946609013,,0.9,0.9001111111111112,0.0001111111111111,,10.121293889724022
2,BS4,Winter,Ni,Turekian & Wedepohl 1961,,-1.7426343442528982,,0.45,0.448235294117647,-0.0017647058823529,,5.040179026244206
2,BS4,Winter,Cu,Turekian & Wedepohl 1961,,-1.2439255828860891,,0.63,0.6333333333333333,0.0033333333333332,,7.121512797361674
2,BS4,Winter,As,Turekian & Wedepohl 1961,,,,,,,,
2,BS4,Winter,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,BS4,Winter,Pb,Turekian & Wedepohl 1961,,-0.9780465588959508,,0.76,0.7615000000000001,0.0015,,8.562682097669866
2,BS4,Winter,Fe,Turekian & Wedepohl 1961,,-4.0761093231542045,,,0.0889324152542372,,,
2,BS5,Rainy,Cr,Turekian & Wedepohl 1961,,-1.81867360115706,,0.43,0.4252222222222223,-0.0047777777777777,,4.996300509796665
2,BS5,Rainy,Ni,Turekian & Wedepohl 1961,,-1.864555263671714,,0.41,0.4119117647058823,0.0019117647058823,,4.83990453094361
2,BS5,Rainy,Cu,Turekian & Wedepohl 1961,,-2.0858607366538378,,0.35,0.3533333333333333,0.0033333333333333,,4.151616310727304
2,BS5,Rainy,As,Turekian & Wedepohl 1961,,,,,,,,
2,BS5,Rainy,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,BS5,Rainy,Pb,Turekian & Wedepohl 1961,,-0.898798174659797,,0.8,0.8045,0.0044999999999999,,9.452760345226745
2,BS5,Rainy,Fe,Turekian & Wedepohl 1961,,-4.139533853714431,,,0.0851074152542372,,,
2,BS5,Winter,Cr,Turekian & Wedepohl 1961,,-1.6492094242689317,,0.48,0.4782222222222222,-0.0017777777777777,,5.503736412951454
2,BS5,Winter,Ni,Turekian & Wedepohl 1961,,-1.9714308478032292,,0.38,0.3825,0.0025,,4.402094005944559
2,BS5,Winter,Cu,Turekian & Wedepohl 1961,,-1.931138141855196,,0.39,0.3933333333333333,0.0033333333333332,,4.526772049685907
2,BS5,Winter,As,Turekian & Wedepohl 1961,,,,,,,,
2,BS5,Winter,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,BS5,Winter,Pb,Turekian & Wedepohl 1961,,-0.7178567712185016,,0.91,0.912,0.0019999999999998,,10.49597315927173
2,BS5,Winter,Fe,Turekian & Wedepohl 1961,,-4.109620801860943,,,0.0868904661016949,,,
2,TS1,Rainy,Cr,Turekian & Wedepohl 1961,,-0.1917293717606608,,1.31,1.3133333333333337,0.0033333333333334,,14.048574126534469
2,TS1,Rainy,Ni,Turekian & Wedepohl 1961,,-0.2089009687003152,,0.93,1.2977941176470589,0.3677941176470588,,13.882352941176473
2,TS1,Rainy,Cu,Turekian & Wedepohl 1961,,-0.0504581500869912,,1.45,1.4484444444444446,-0.0015555555555553,,15.49384198929808
2,TS1,Rainy,As,Turekian & Wedepohl 1961,,,,,,,,
2,TS1,Rainy,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,TS1,Rainy,Pb,Turekian & Wedepohl 1961,,0.5607149544744789,,2.21,2.2125,0.0024999999999999,,23.66685552407932
2,TS1,Rainy,Fe,Turekian & Wedepohl 1961,,-4.004081176811817,,,0.0934851694915254,,,
2,TS1,Winter,Cr,Turekian & Wedepohl 1961,,-0.1681227588083269,,1.34,1.335,-0.0050000000000001,,13.96403284246917
2,TS1,Winter,Ni,Turekian & Wedepohl 1961,,-0.1010519059982946,,1.0,1.3985294117647058,0.3985294117647058,,14.628547293664
2,TS1,Winter,Cu,Turekian & Wedepohl 1961,,0.0561724455766111,,1.56,1.5595555555555558,-0.0004444444444442,,16.312872657253205
2,TS1,Winter,As,Turekian & Wedepohl 1961,,,,,,,,
2,TS1,Winter,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,TS1,Winter,Pb,Turekian & Wedepohl 1961,,0.6244908649077937,,2.31,2.3125,0.0024999999999999,,24.188633669071127
2,TS1,Winter,Fe,Turekian & Wedepohl 1961,,-3.971766508825009,,,0.0956027542372881,,,
2,TS2,Rainy,Cr,Turekian & Wedepohl 1961,,-0.4315174331021998,,1.11,1.1122222222222222,0.0022222222222221,,12.179913526511765
2,TS2,Rainy,Ni,Turekian & Wedepohl 1961,,-0.3459958548491925,,0.84,1.1801470588235294,0.3401470588235294,,12.923756456077928
2,TS2,Rainy,Cu,Turekian & Wedepohl 1961,,-0.2630344058337938,,1.25,1.25,0.0,,13.688714003322412
2,TS2,Rainy,As,Turekian & Wedepohl 1961,,,,,,,,
2,TS2,Rainy,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,TS2,Rainy,Pb,Turekian & Wedepohl 1961,,0.3504972470841331,,1.91,1.9125,0.0025000000000001,,20.943732425083297
2,TS2,Rainy,Fe,Turekian & Wedepohl 1961,,-4.037949418597067,,,0.0913161016949152,,,
2,TS2,Winter,Cr,Turekian & Wedepohl 1961,,-0.3199257419762146,,1.2,1.2016666666666669,0.0016666666666667,,12.688739746457868
2,TS2,Winter,Ni,Turekian & Wedepohl 1961,,-0.2269965827331727,,0.92,1.2816176470588236,0.3616176470588236,,13.532964863797869
2,TS2,Winter,Cu,Turekian & Wedepohl 1961,,-0.1202942337177117,,1.38,1.38,2.220446049250313e-16,,14.571812080536914
2,TS2,Winter,As,Turekian & Wedepohl 1961,,,,,,,,
2,TS2,Winter,Cd,Turekian & Wedepohl 1961,,,,,,,,
2,TS2,Winter,Pb,Turekian & Wedepohl 1961,,0.4240262825060983,,2.01,2.0125,0.0025000000000003,,21.25055928411633
2,TS2,Winter,Fe,Turekian & Wedepohl 1961,,-3.985402623787042,,,0.0947033898305084,,,
2,TS3,Rainy,Cr,Turekian & Wedepohl 1961,,-1.0511223233700586,,0.72,0.7238888888888889,0.0038888888888889,,8.520374942159936
2,TS3,Rainy,Ni,Turekian & Wedepohl 1961,,-1.02511083242436,,0.53,0.7370588235294118,0.2070588235294117,,8.675388761025468
