Station,River,Season,Metal,Receptor,ParamSet,Conc_mg_per_kg,ADD_ing,ADD_derm,ADD_inh,HQ_ing,HQ_derm,HQ_inh,ILCR_ing,ILCR_derm,ILCR_inh,HQ_total,ILCR_total
S13,Balu,Rainy,Cd,adult,EPA,1.96,2.684931506849315e-06,1.0712876712328766e-08,3.948428686543111e-10,0.002684931506849315,0.0010712876712328766,3.948428686543111e-07,1.6915068493150682e-05,6.749112328767122e-08,2.48751007252216e-09,0.0037566140209508454,1.6985047126510875e-05
S13,Balu,Rainy,Cd,child,EPA,1.96,6.264840182648401e-06,1.7541552511415526e-08,2.303250067150148e-10,0.006264840182648401,0.0017541552511415525,2.303250067150148e-07,3.946849315068493e-05,1.1051178082191781e-07,1.4510475423045933e-09,0.00801922575879667,3.9580455979049146e-05
S13,Balu,Rainy,Pb,adult,EPA,35.98,4.92876712328767e-05,1.9665780821917806e-07,7.24818694601128e-09,0.013691019786910195,0.000374586301369863,2.0591440187532047e-06,4.18945205479452e-07,1.6715913698630136e-09,3.044238517324738e-10,0.014067665232298812,4.2092122070104747e-07
S13,Balu,Rainy,Pb,child,EPA,35.98,0.00011500456621004563,3.2201278538812786e-07,4.2281090518399134e-09,0.03194571283612379,0.000613357686453577,1.2011673442727026e-06,9.77538812785388e-07,2.737108675799087e-09,1.7758058017727638e-10,0.032560271689921635,9.804535020413643e-07
S13,Balu,Rainy,Fe,adult,EPA,32700.0,0.04479452054794521,0.00017873013698630142,6.5874294923448835e-06,0.0639921722113503,0.0012766438356164385,9.41061356049269e-06,0.0,0.0,0.0,0.06527822666052724,0.0
S13,Balu,Rainy,Fe,child,EPA,32700.0,0.10452054794520547,0.00029265753424657535,3.842667203867848e-06,0.14931506849315068,0.0020904109589041093,5.489524576954069e-06,0.0,0.0,0.0,0.15141096897663175,0.0
S14,Balu,Rainy,Cr,adult,EPA,9.44,1.2931506849315067e-05,5.1596712328767126e-08,1.901692183722804e-09,0.004310502283105022,0.0008599452054794521,6.649273369660155e-05,6.4657534246575335e-06,1.0319342465753426e-06,7.987107171635778e-08,0.005236940222281075,7.577558742949233e-06
S14,Balu,Rainy,Cr,child,EPA,9.44,3.0173515981735156e-05,8.448584474885845e-08,1.109320440504969e-09,0.010057838660578385,0.0014080974124809742,3.8787427989684234e-05,1.5086757990867578e-05,1.689716894977169e-06,4.65914585012087e-08,0.011504723501049042,1.6823066344345953e-05
S14,Balu,Rainy,Ni,adult,EPA,21.94,3.005479452054794e-05,1.199186301369863e-07,4.419822723609992e-09,0.001502739726027397,2.220715372907154e-05,2.1455450114611612e-07,2.5246027397260267e-05,5.036582465753425e-06,3.712651087832393e-09,0.0015251614342576146,3.0286322514101526e-05
S14,Balu,Rainy,Ni,child,EPA,21.94,7.012785388127852e-05,1.9635799086757994e-07,2.5782299221058287e-09,0.0035063926940639262,3.636259090140369e-05,1.251567923352344e-07,5.8907397260273956e-05,8.247035616438358e-06,2.165713134568896e-09,0.003542880441757665,6.715659858984688e-05
S14,Balu,Rainy,Cu,adult,EPA,53.71,7.357534246575343e-05,2.935656164383562e-07,1.0819903303787269e-08,0.0018393835616438356,2.4463801369863015e-05,2.704975825946817e-07,0.0,0.0,0.0,0.0018641178605962932,0.0
S14,Balu,Rainy,Cu,child,EPA,53.71,0.00017167579908675798,4.806922374429224e-07,6.311610260542573e-09,0.004291894977168949,4.005768645357687e-05,1.5779025651356432e-07,0.0,0.0,0.0,0.0043321104538790395,0.0
S14,Balu,Rainy,As,adult,EPA,6.9,9.452054794520546e-06,3.7713698630136985e-08,1.3900080580177277e-09,0.03150684931506849,0.00030661543601737384,4.617966970158564e-06,1.4178082191780819e-05,1.3803213698630138e-07,2.0989121676067687e-08,0.031818082718056015,1.4337103450443189e-05
S14,Balu,Rainy,As,child,EPA,6.9,2.205479452054794e-05,6.175342465753423e-08,8.108380338436745e-10,0.07351598173515982,0.0005020603630693839,2.693814065925829e-06,3.3082191780821915e-05,2.260175342465753e-07,1.2243654311039484e-08,0.07402073591229512,3.3320452969379534e-05
S14,Balu,Rainy,Cd,adult,EPA,1.15,1.5753424657534243e-06,6.285616438356163e-09,2.3166800966962129e-10,0.0015753424657534243,0.0006285616438356163,2.3166800966962127e-07,9.924657534246572e-06,3.9599383561643826e-08,1.459508460918614e-09,0.00220413577759871,9.965716426269135e-06
S14,Balu,Rainy,Cd,child,EPA,1.15,3.67579908675799e-06,1.0292237442922376e-08,1.3513967230727907e-10,0.00367579908675799,0.0010292237442922376,1.3513967230727907e-07,2.315753424657534e-05,6.484109589041097e-08,8.513799355358581e-10,0.004705157970722535,2.3223226722401284e-05
S14,Balu,Rainy,Pb,adult,EPA,31.48,4.312328767123287e-05,1.7206191780821916e-07,6.3416599516518935e-09,0.01197869101978691,0.00032773698630136986,1.801607940810197e-06,3.665479452054794e-07,1.462526301369863e-09,2.6634971796937955e-10,0.012308229614029088,3.6827682122481866e-07
S14,Balu,Rainy,Pb,child,EPA,31.48,0.00010062100456621004,2.8173881278538807e-07,3.6993016384636048e-09,0.027950279046169455,0.0005366453576864535,1.0509379654726149e-06,8.552785388127854e-07,2.394779908675799e-09,1.553706688154714e-10,0.02848797534182138,8.578286893902765e-07
S14,Balu,Rainy,Fe,adult,EPA,26320.0,0.036054794520547946,0.0001438586301369863,5.302175664786463e-06,0.0515068493150685,0.0010275616438356163,7.5745366639806615e-06,0.0,0.0,0.0,0.05254198549556809,0.0
S14,Balu,Rainy,Fe,child,EPA,26320.0,0.08412785388127854,0.00023555799086757994,3.09293580445877e-06,0.12018264840182649,0.0016825570776255708,4.418479720655386e-06,0.0,0.0,0.0,0.12186962395917272,0.0
S15,Shitalakshya,Rainy,Cr,adult,EPA,51.37,7.036986301369862e-05,2.8077575342465754e-07,1.0348509266720385e-08,0.023456621004566205,0.0046795958904109584,0.0003618359883468666,3.518493150684931e-05,5.615515068493151e-06,4.3463738920225615e-07,0.02849805288332403,4.1235083964544716e-05
S15,Shitalakshya,Rainy,Cr,child,EPA,51.37,0.00016419634703196347,4.597497716894978e-07,6.036630405586891e-09,0.054732115677321155,0.007662496194824963,0.00021107099320233886,8.209817351598173e-05,9.194995433789956e-06,2.5353847703464943e-07,0.06260568286534846,9.154670742680634e-05
S15,Shitalakshya,Rainy,Ni,adult,EPA,16.78,2.2986301369863018e-05,9.171534246575342e-08,3.3803384367445612e-09,0.001149315068493151,1.6984322678843225e-05,1.640940988710952e-07,1.9308493150684936e-05,3.852044383561643e-06,2.8394842868654314e-09,0.0011664634852708651,2.3163377018533446e-05
S15,Shitalakshya,Rainy,Ni,child,EPA,16.78,5.363470319634704e-05,1.5017716894977167e-07,1.971864088100994e-09,0.002681735159817352,2.781058684255031e-05,9.572155767480554e-08,4.505315068493151e-05,6.30744109589041e-06,1.6563658340048348e-09,0.0027096414682175767,5.136224814665593e-05
S15,Shitalakshya,Rainy,Cu,adult,EPA,71.89,9.847945205479453e-05,3.9293301369863016e-07,1.4482272360999195e-08,0.0024619863013698633,3.274441780821918e-05,3.6205680902497987e-07,0.0,0.0,0.0,0.0024950927759871074,0.0
S15,Shitalakshya,Rainy,Cu,child,EPA,71.89,0.0002297853881278539,6.433990867579909e-07,8.447992210582863e-09,0.005744634703196347,5.3616590563165905e-05,2.1119980526457155e-07,0.0,0.0,0.0,0.0057984624935647775,0.0
S15,Shitalakshya,Rainy,As,adult,EPA,15.71,2.152054794520548e-05,8.586698630136988e-08,3.1647864625302182e-09,0.07173515981735161,0.0006981055796859339,1.0514240739303051e-05,3.228082191780822e-05,3.1427316986301373e-07,4.7788275584206296e-08,0.07244377963777685,3.264288336325544e-05
S15,Shitalakshya,Rainy,As,child,EPA,15.71,5.0214611872146114e-05,1.4060091324200912e-07,1.8461254364759606e-09,0.1673820395738204,0.0011430968556260903,6.133307097926779e-06,7.532191780821917e-05,5.145993424657534e-07,2.7876494090787006e-08,0.1685312697365444,7.586439364477572e-05
S15,Shitalakshya,Rainy,Cd,adult,EPA,8.7,1.191780821917808e-05,4.755205479452054e-08,1.7526188557614827e-09,0.011917808219178079,0.004755205479452054,1.7526188557614827e-06,7.508219178082189e-05,2.995779452054794e-07,1.104149879129734e-08,0.016674766317485896,7.539281122481867e-05
S15,Shitalakshya,Rainy,Cd,child,EPA,8.7,2.7808219178082183e-05,7.786301369863011e-08,1.0223609991941982e-09,0.027808219178082183,0.007786301369863011,1.0223609991941982e-06,0.00017519178082191775,4.905369863013697e-07,6.440874294923448e-09,0.035595542908944386,0.00017568875868251405
S15,Shitalakshya,Rainy,Pb,adult,EPA,76.52,0.00010482191780821917,4.1823945205479455e-07,1.541498791297341e-08,0.029117199391171994,0.0007966465753424659,4.379257929821991e-06,8.909863013698631e-07,3.555035342465754e-09,6.474294923448832e-10,0.029918225224444282,8.951887662046738e-07
S15,Shitalakshya,Rainy,Pb,child,EPA,76.52,0.00024458447488584473,6.848365296803653e-07,8.992076282567822e-09,0.06794013191273465,0.0013044505327245053,2.554567125729495e-06,2.07896803652968e-06,5.8211105022831055e-09,3.7766720386784855e-10,0.06924713701258488,2.085166814235831e-06
S15,Shitalakshya,Rainy,Fe,adult,EPA,30790.0,0.04217808219178082,0.00016829054794520552,6.202659145850121e-06,0.06025440313111546,0.0012020753424657536,8.860941636928745e-06,0.0,0.0,0.0,0.06146533941521814,0.0
S15,Shitalakshya,Rainy,Fe,child,EPA,30790.0,0.09841552511415524,0.00027556347031963474,3.6182178350792373e-06,0.14059360730593606,0.001968310502283105,5.168882621541768e-06,0.0,0.0,0.0,0.1425670866908407,0.0
S16,Shitalakshya,Rainy,Cr,adult,EPA,40.75,5.5821917808219175e-05,2.2272945205479457e-07,8.209105560032232e-09,0.018607305936073057,0.003712157534246576,0.00028703166293818995,2.7910958904109588e-05,4.454589041095892e-06,3.4478243352135373e-07,0.022606495133257822,3.2710330378726835e-05
S16,Shitalakshya,Rainy,Cr,child,EPA,40.75,0.0001302511415525114,3.647031963470319e-07,4.788644910018802e-09,0.043417047184170464,0.006078386605783865,0.0001674351367139441,6.51255707762557e-05,7.2940639269406385e-06,2.0112308622078966e-07,0.049662868926668276,7.262075778941712e-05
S16,Shitalakshya,Rainy,Ni,adult,EPA,46.14,6.320547945205479e-05,2.5218986301369866e-07,9.294923448831587e-09,0.003160273972602739,4.670182648401827e-05,4.5120987615687315e-07,5.309260273972602e-05,1.0591974246575343e-05,7.807735697018533e-09,0.0032074270089629143,6.369238472199839e-05
S16,Shitalakshya,Rainy,Ni,child,EPA,46.14,0.0001474794520547945,4.129424657534248e-07,5.422038678485092e-09,0.007373972602739725,7.647082699137496e-05,2.632057610915093e-07,0.00012388273972602738,1.7343583561643842e-05,4.554512489927477e-09,0.0074507066354921915,0.00014123087780016115
S16,Shitalakshya,Rainy,Cu,adult,EPA,85.56,0.00011720547945205477,4.676498630136987e-07,1.7236099919419822e-08,0.0029301369863013694,3.897082191780822e-05,4.3090249798549555e-07,0.0,0.0,0.0,0.0029695387107171634,0.0
S16,Shitalakshya,Rainy,Cu,child,EPA,85.56,0.0002734794520547945,7.657424657534247e-07,1.0054391619661563e-08,0.006836986301369863,6.381187214611873e-05,2.5135979049153907e-07,0.0,0.0,0.0,0.006901049533306473,0.0
S16,Shitalakshya,Rainy,As,adult,EPA,13.92,1.906849315068493e-05,7.608328767123288e-08,2.8041901692183715e-09,0.06356164383561644,0.0006185633144002672,9.316246409363361e-06,2.8602739726027396e-05,2.784648328767123e-07,4.234327155519741e-08,0.06418952339642607,2.8923547830459305e-05
S16,Shitalakshya,Rainy,As,child,EPA,13.92,4.449315068493151e-05,1.2458082191780825e-07,1.6357775987107168e-09,0.14831050228310505,0.0010128522107138882,5.434477072128627e-06,6.673972602739726e-05,4.559658082191782e-07,2.4700241740531822e-08,0.14932878897089108,6.722039207735696e-05
S16,Shitalakshya,Rainy,Cd,adult,EPA,10.16,1.3917808219178082e-05,5.5532054794520565e-08,2.0467365028203062e-09,0.013917808219178082,0.0055532054794520565,2.0467365028203064e-06,8.768219178082191e-05,3.4985194520547954e-07,1.2894439967767929e-08,0.019473060435132958,8.804493816599517e-05
S16,Shitalakshya,Rainy,Cd,child,EPA,10.16,3.247488584474886e-05,9.092968036529681e-08,1.1939296266451786e-09,0.03247488584474886,0.00909296803652968,1.1939296266451787e-06,0.00020459178082191782,5.728569863013699e-07,7.521756647864625e-09,0.04156904781090519,0.00020517215956486706
S16,Shitalakshya,Rainy,Pb,adult,EPA,98.47,0.0001348904109589041,5.382127397260274e-07,1.983682514101531e-08,0.037469558599695585,0.0010251671232876713,5.63546168778844e-06,1.146568493150685e-06,4.574808287671233e-09,8.331466559226431e-10,0.038500361184671046,1.1519764480942788e-06
S16,Shitalakshya,Rainy,Pb,child,EPA,98.47,0.0003147442922374429,8.812840182648402e-07,1.1571481332258932e-08,0.08742897006595636,0.0016786362252663623,3.2873526512099235e-06,2.675326484018265e-06,7.490914155251142e-09,4.860022159548752e-10,0.08911089364387392,2.683303400389471e-06
S16,Shitalakshya,Rainy,Fe,adult,EPA,36500.0,0.05,0.00019950000000000002,7.3529411764705884e-06,0.07142857142857144,0.001425,1.050420168067227e-05,0.0,0.0,0.0,0.0728640756302521,0.0
S16,Shitalakshya,Rainy,Fe,child,EPA,36500.0,0.11666666666666667,0.0003266666666666667,4.28921568627451e-06,0.16666666666666669,0.002333333333333333,6.1274509803921575e-06,0.0,0.0,0.0,0.1690061274509804,0.0
S17,Shitalakshya,Rainy,Cr,adult,EPA,44.82,6.13972602739726e-05,2.4497506849315065e-07,9.029008863819501e-09,0.020465753424657535,0.0040829178082191775,0.00031569961062305945,3.06986301369863e-05,4.899501369863013e-06,3.7921837228041905e-07,0.02486437084349977,3.5977349879129735e-05
S17,Shitalakshya,Rainy,Cr,child,EPA,44.82,0.00014326027397260275,4.011287671232876e-07,5.266921837228042e-09,0.04775342465753425,0.006685479452054793,0.00018415810619678468,7.163013698630137e-05,8.022575342465753e-06,2.2121071716357775e-07,0.05462306221578583,7.98739230459307e-05
S17,Shitalakshya,Rainy,Ni,adult,EPA,50.63,6.935616438356163e-05,2.7673109589041106e-07,1.0199435938759066e-08,0.0034678082191780817,5.1246499238965005e-05,4.951182494543235e-07,5.825917808219177e-05,1.1622706027397265e-05,8.567526188557614e-09,0.0035195498366665007,6.98904516357776e-05
S17,Shitalakshya,Rainy,Ni,child,EPA,50.63,0.00016183105022831047,4.531269406392694e-07,5.949670964276121e-09,0.008091552511415523,8.391239641467952e-05,2.888189788483554e-07,0.0001359380821917808,1.9031331506849316e-05,4.997723609991941e-09,0.00817575372680905,0.0001549744114222401
S17,Shitalakshya,Rainy,Cu,adult,EPA,91.33,0.00012510958904109589,4.991872602739727e-07,1.8398468976631748e-08,0.003127739726027397,4.159893835616439e-05,4.599617244157937e-07,0.0,0.0,0.0,0.0031697986261079772,0.0
S17,Shitalakshya,Rainy,Cu,child,EPA,91.33,0.0002919223744292237,8.173826484018263e-07,1.073244023636852e-08,0.007298059360730592,6.81152207001522e-05,2.68311005909213e-07,0.0,0.0,0.0,0.007366442892436653,0.0
S17,Shitalakshya,Rainy,As,adult,EPA,15.84,2.1698630136986303e-05,8.657753424657535e-08,3.1909750201450443e-09,0.07232876712328769,0.00070388239224858,1.0601245914103138e-05,3.2547945205479456e-05,3.168737753424658e-07,4.818372280419017e-08,0.07304325076145038,3.2913002703626116e-05
S17,Shitalakshya,Rainy,As,child,EPA,15.84,5.063013698630137e-05,1.4176438356164384e-07,1.8614020950846091e-09,0.16876712328767127,0.0011525559639158035,6.184060116560164e-06,7.594520547945206e-05,5.188576438356164e-07,2.8107171635777596e-08,0.16992586331170365,7.649217029492345e-05
S17,Shitalakshya,Rainy,Cd,adult,EPA,9.42,1.2904109589041096e-05,5.1487397260273975e-08,1.8976631748589848e-09,0.012904109589041096,0.005148739726027397,1.8976631748589847e-06,8.12958904109589e-05,3.2437060273972605e-07,1.1955278001611604e-08,0.018054746978243354,8.163221629170024e-05
S17,Shitalakshya,Rainy,Cd,child,EPA,9.42,3.010958904109589e-05,8.43068493150685e-08,1.1069701853344077e-09,0.03010958904109589,0.00843068493150685,1.1069701853344077e-06,0.0001896904109589041,5.311331506849316e-07,6.973912167606768e-09,0.03854138094278808,0.00019022851802175664
S17,Shitalakshya,Rainy,Pb,adult,EPA,95.44,0.00013073972602739727,5.216515068493151e-07,1.9226430298146655e-08,0.03631659056316591,0.0009936219178082195,5.462054061973481e-06,1.1112876712328768e-06,4.434037808219179e-09,8.075100725221595e-10,0.037315674535036106,1.116529219113618e-06
S17,Shitalakshya,Rainy,Pb,child,EPA,95.44,0.0003050593607305936,8.541662100456622e-07,1.1215417673918883e-08,0.08473871131405378,0.001626983257229833,3.1861982028178647e-06,2.5930045662100458e-06,7.260412785388129e-09,4.710475423045932e-10,0.08636888076948643,2.600736026537739e-06
S17,Shitalakshya,Rainy,Fe,adult,EPA,25110.0,0.0343972602739726,0.00013724506849315072,5.058420628525383e-06,0.04913894324853229,0.0009803219178082193,7.2263151836076905e-06,0.0,0.0,0.0,0.050126491481524114,0.0
S17,Shitalakshya,Rainy,Fe,child,EPA,25110.0,0.08026027397260273,0.0002247287671232877,2.9507453666398068e-06,0.11465753424657533,0.0016052054794520548,4.215350523771153e-06,0.0,0.0,0.0,0.11626695507655116,0.0
S1,Dhaleshwari,Winter,Cr,adult,EPA,106.58,0.000146,5.8254e-07,2.1470588235294118e-08,0.048666666666666664,0.009708999999999999,0.0007507198683669271,7.3e-05,1.16508e-05,9.017647058823529e-07,0.05912638653503358,8.555256470588235e-05
S1,Dhaleshwari,Winter,Cr,child,EPA,106.58,0.00034066666666666664,9.53866666666667e-07,1.2524509803921568e-08,0.11355555555555555,0.01589777777777778,0.00043791992321404085,0.00017033333333333332,1.9077333333333338e-05,5.260294117647059e-07,0.12989125325654738,0.00018993669607843136
S1,Dhaleshwari,Winter,Ni,adult,EPA,34.35,4.705479452054794e-05,1.8774863013698633e-07,6.919822723609992e-09,0.002352739726027397,3.476826484018265e-05,3.3591372444708697e-07,3.952602739726027e-05,7.885442465753425e-06,5.812651087832393e-09,0.0023878439045920265,4.7417282514101526e-05
S1,Dhaleshwari,Winter,Ni,child,EPA,34.35,0.00010979452054794519,3.074246575342466e-07,4.036563255439162e-09,0.005489726027397259,5.693049213597159e-05,1.959496725941341e-07,9.222739726027395e-05,1.2911835616438358e-05,3.390713134568896e-09,0.005546852469205825,0.00010514262358984688
S1,Dhaleshwari,Winter,Cu,adult,EPA,69.95,9.582191780821917e-05,3.823294520547945e-07,1.4091458501208702e-08,0.002395547945205479,3.1860787671232875e-05,3.5228646253021755e-07,0.0,0.0,0.0,0.002427761019339242,0.0
S1,Dhaleshwari,Winter,Cu,child,EPA,69.95,0.00022358447488584474,6.260365296803653e-07,8.22001745903841e-09,0.005589611872146119,5.2169710806697106e-05,2.0550043647596025e-07,0.0,0.0,0.0,0.005641987083389291,0.0
S1,Dhaleshwari,Winter,As,adult,EPA,9.12,1.2493150684931504e-05,4.984767123287671e-08,1.837228041901692e-09,0.04164383561643835,0.0004052656197794854,6.1037476475139265e-06,1.8739726027397258e-05,1.8244247671232876e-07,2.774214343271555e-08,0.04205520498386535,1.8949910647542302e-05
S1,Dhaleshwari,Winter,As,child,EPA,9.12,2.9150684931506843e-05,8.162191780821916e-08,1.071716357775987e-09,0.09716894977168948,0.0006635928277090988,3.560519461049791e-06,4.372602739726026e-05,2.9873621917808215e-07,1.6182917002417402e-08,0.09783610311885962,4.404094653344076e-05
S1,Dhaleshwari,Winter,Cd,adult,EPA,4.43,6.068493150684931e-06,2.421328767123288e-08,8.924254633360192e-10,0.00606849315068493,0.0024213287671232876,8.924254633360192e-07,3.823150684931506e-05,1.5254371232876714e-07,5.622280419016921e-09,0.008490714343271553,3.838967284206285e-05
S1,Dhaleshwari,Winter,Cd,child,EPA,4.43,1.4159817351598172e-05,3.964748858447489e-08,5.205815202793445e-10,0.01415981735159817,0.003964748858447489,5.205815202793445e-07,8.920684931506848e-05,2.497791780821918e-07,3.2796635777598705e-09,0.01812508679156594,8.945990815672843e-05
S1,Dhaleshwari,Winter,Pb,adult,EPA,105.9,0.0001450684931506849,5.788232876712329e-07,2.1333601933924253e-08,0.04029680365296803,0.0011025205479452055,6.060682367592117e-06,1.2330821917808218e-06,4.91999794520548e-09,8.960112812248187e-10,0.041405384883280834,1.2388982010072521e-06
S1,Dhaleshwari,Winter,Pb,child,EPA,105.9,0.0003384931506849315,9.477808219178083e-07,1.2444601128122482e-08,0.09402587519025875,0.0018052968036529682,3.5353980477620686e-06,2.8771917808219176e-06,8.056136986301371e-09,5.226732473811442e-10,0.09583470739195947,2.8857705910556e-06
S1,Dhaleshwari,Winter,Fe,adult,EPA,29400.0,0.040273972602739724,0.00016069315068493155,5.922643029814665e-06,0.057534246575342465,0.0011478082191780823,8.460918614020951e-06,0.0,0.0,0.0,0.05869051571313457,0.0
S1,Dhaleshwari,Winter,Fe,child,EPA,29400.0,0.09397260273972603,0.00026312328767123284,3.4548751007252216e-06,0.13424657534246576,0.00187945205479452,4.935535858178888e-06,0.0,0.0,0.0,0.13613096293311847,0.0
S2,Dhaleshwari,Winter,Cr,adult,EPA,104.28,0.00014284931506849315,5.699687671232877e-07,2.1007252215954876e-08,0.04761643835616438,0.009499479452054795,0.0007345193082501705,7.142465753424657e-05,1.1399375342465754e-05,8.823045930701048e-07,0.057850437116469346,8.370633746978244e-05
S2,Dhaleshwari,Winter,Cr,child,EPA,104.28,0.0003333150684931507,9.332821917808219e-07,1.2254230459307011e-08,0.11110502283105023,0.01555470319634703,0.0004284695964792661,0.00016665753424657535,1.8665643835616438e-05,5.146776792908945e-07,0.12708819562387652,0.00018583785576148268
S2,Dhaleshwari,Winter,Ni,adult,EPA,27.1,3.712328767123287e-05,1.481219178082192e-07,5.459307010475423e-09,0.0018561643835616434,2.742998477929985e-05,2.6501490342113707e-07,3.118356164383561e-05,6.221120547945206e-06,4.585817888799355e-09,0.0018838593832443643,3.740926800966962e-05
S2,Dhaleshwari,Winter,Ni,child,EPA,27.1,8.662100456621002e-05,2.425388127853881e-07,3.1845957561106634e-09,0.004331050228310501,4.491459496025705e-05,1.5459202699566327e-07,7.276164383561642e-05,1.01866301369863e-05,2.6750604351329573e-09,0.004376119415297754,8.295094903303785e-05
S2,Dhaleshwari,Winter,Cu,adult,EPA,75.12,0.00010290410958904109,4.1058739726027396e-07,1.5132957292506043e-08,0.002572602739726027,3.421561643835616e-05,3.7832393231265107e-07,0.0,0.0,0.0,0.002607196680096696,0.0
S2,Dhaleshwari,Winter,Cu,child,EPA,75.12,0.0002401095890410959,6.723068493150685e-07,8.827558420628526e-09,0.006002739726027397,5.602557077625571e-05,2.2068896051571314e-07,0.0,0.0,0.0,0.0060589859857641684,0.0
S2,Dhaleshwari,Winter,As,adult,EPA,13.79,1.889041095890411e-05,7.53727397260274e-08,2.778001611603545e-09,0.06296803652968037,0.0006127865018376211,9.229241234563273e-06,2.8335616438356166e-05,2.7586422739726027e-07,4.194782433521353e-08,0.06359005227275255,2.865342849008864e-05
S2,Dhaleshwari,Winter,As,child,EPA,13.79,4.4077625570776256e-05,1.2341735159817353e-07,1.6205009401020679e-09,0.1469254185692542,0.001003393102424175,5.383724053495242e-06,6.611643835616438e-05,4.5170750684931514e-07,2.4469564195541225e-08,0.14793419539573185,6.659261542720924e-05
S2,Dhaleshwari,Winter,Cd,adult,EPA,3.82,5.232876712328766e-06,2.0879178082191778e-08,7.695406929895244e-10,0.005232876712328766,0.0020879178082191777,7.695406929895243e-07,3.296712328767123e-05,1.315388219178082e-07,4.8481063658340036e-09,0.007321564061240933,3.310351021595487e-05
S2,Dhaleshwari,Winter,Cd,child,EPA,3.82,1.2210045662100455e-05,3.418812785388128e-08,4.4889873757722256e-10,0.012210045662100455,0.0034188127853881276,4.4889873757722254e-07,7.692328767123287e-05,2.1538520547945206e-07,2.828062046736502e-09,0.01562930734622616,7.714150093875906e-05
S2,Dhaleshwari,Winter,Pb,adult,EPA,96.14,0.0001316986301369863,5.254775342465753e-07,1.936744560838034e-08,0.036582952815829524,0.001000909589041096,5.502115229653505e-06,1.1194383561643835e-06,4.466559041095891e-09,8.134327155519743e-10,0.037589364520100275,1.1247183479210314e-06
S2,Dhaleshwari,Winter,Pb,child,EPA,96.14,0.00030729680365296805,8.604310502283105e-07,1.129767660488853e-08,0.08536022323693557,0.001638916286149163,3.209567217297878e-06,2.6120228310502287e-06,7.3136639269406395e-09,4.745024174053184e-10,0.08700234909030202,2.619810997394575e-06
S2,Dhaleshwari,Winter,Fe,adult,EPA,32100.0,0.04397260273972603,0.00017545068493150687,6.466559226430298e-06,0.06281800391389433,0.0012532191780821919,9.237941752043283e-06,0.0,0.0,0.0,0.06408046103372857,0.0
S2,Dhaleshwari,Winter,Fe,child,EPA,32100.0,0.1026027397260274,0.00028728767123287674,3.7721595487510072e-06,0.14657534246575343,0.002052054794520548,5.388799355358582e-06,0.0,0.0,0.0,0.14863278605962935,0.0
S3,Dhaleshwari,Winter,Cr,adult,EPA,89.77,0.00012297260273972602,4.906606849315069e-07,1.8084206285253828e-08,0.04099086757990868,0.008177678082191782,0.0006323149050788051,6.148630136986301e-05,9.813213698630139e-06,7.595366639806608e-07,0.049800860567179264,7.205905173247382e-05
S3,Dhaleshwari,Winter,Cr,child,EPA,89.77,0.0002869360730593607,8.034210045662103e-07,1.0549120333064733e-08,0.09564535768645356,0.013390350076103504,0.00036885036129596964,0.00014346803652968035,1.6068420091324204e-05,4.4306305398871875e-07,0.10940455812385304,0.00015997951967499329
S3,Dhaleshwari,Winter,Ni,adult,EPA,59.33,8.127397260273973e-05,3.242831506849315e-07,1.1952054794520547e-08,0.004063698630136986,6.005243531202435e-05,5.801968346854634e-07,6.827013698630137e-05,1.3619892328767124e-05,1.0039726027397259e-08,0.004124331262283696,8.190006904109588e-05
S3,Dhaleshwari,Winter,Ni,child,EPA,59.33,0.0001896392694063927,5.309899543378995e-07,6.972031963470318e-09,0.009481963470319635,9.833147302553694e-05,3.384481535665203e-07,0.00015929698630136986,2.2301578082191778e-05,5.856506849315067e-09,0.00958063339149874,0.00018160442089041093
S3,Dhaleshwari,Winter,Cu,adult,EPA,71.13,9.743835616438356e-05,3.887790410958904e-07,1.432917002417405e-08,0.002435958904109589,3.239825342465753e-05,3.5822925060435126e-07,0.0,0.0,0.0,0.002468715386784851,0.0
S3,Dhaleshwari,Winter,Cu,child,EPA,71.13,0.00022735616438356165,6.365972602739727e-07,8.35868251410153e-09,0.005683904109589041,5.304977168949772e-05,2.0896706285253827e-07,0.0,0.0,0.0,0.005737162848341391,0.0
S3,Dhaleshwari,Winter,As,adult,EPA,26.17,3.5849315068493154e-05,1.430387671232877e-07,5.2719580983078175e-09,0.1194977168949772,0.0011629168058803878,1.751481095783328e-05,5.3773972602739735e-05,5.23521887671233e-07,7.960656728444805e-08,0.12067814851181542,5.437710105769541e-05
S3,Dhaleshwari,Winter,As,child,EPA,26.17,8.364840182648402e-05,2.3421552511415525e-07,3.0753088906795603e-09,0.27882800608828007,0.0019041912610906929,1.021697305873608e-05,0.00012547260273972603,8.572288219178082e-07,4.643716424926136e-08,0.2807424143224295,0.0001263762687258931
S3,Dhaleshwari,Winter,Cd,adult,EPA,2.95,4.041095890410959e-06,1.6123972602739725e-08,5.942788074133764e-10,0.004041095890410958,0.0016123972602739723,5.942788074133764e-07,2.545890410958904e-05,1.0158102739726027e-07,3.743956486704271e-09,0.005654087429492344,2.5564229093473004e-05
