station_id,River,Lat,Long,is_winter,dist_brick,num_brick,dist_ind,num_ind,AE_00,AE_01,AE_02,AE_03,AE_04,AE_05,AE_06,AE_07,AE_08,AE_09,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32,AE_33,AE_34,AE_35,AE_36,AE_37,AE_38,AE_39,AE_40,AE_41,AE_42,AE_43,AE_44,AE_45,AE_46,AE_47,AE_48,AE_49,AE_50,AE_51,AE_52,AE_53,AE_54,AE_55,AE_56,AE_57,AE_58,AE_59,AE_60,AE_61,AE_62,AE_63,Cd,Cr,As,Pb,Cu,Ni,Fe,log_Cd,log_Cr,log_As,log_Pb,log_Cu,log_Ni,log_Fe
S11,Buriganga,23.716059,90.359274,0,0.045101812,1.0,0.042026515,2.0,0.01039600153787,-0.2599000384467512,0.0138408304498269,0.0482276047673971,-0.035432525951557,0.1137408688965782,0.0074432910419069,0.0553633217993079,-0.0797231833910034,0.2069357939254133,0.2364628988850442,-0.059115724721261,-0.1476970396001538,-0.1476970396001538,0.0669896193771626,0.0711111111111111,-0.0669896193771626,-0.1190926566705113,-0.0888273740868896,-0.0246059207996924,-0.0384467512495194,0.17279507881584,-0.0711111111111111,0.075355632449058,-0.0984236831987697,0.0797231833910034,0.0629911572472126,-0.1358861976163014,0.0842137639369473,0.0888273740868896,-0.0482276047673971,0.1929104190695886,-0.1034063821607074,-0.0415840061514801,0.0222068435217224,0.1998615916955017,-0.0074432910419069,-0.1793771626297577,0.0888273740868896,0.2761399461745483,-0.0297731641676278,0.0074432910419069,0.0888273740868896,0.1034063821607074,-0.0888273740868896,0.17279507881584,-0.1358861976163014,0.2844444444444444,-0.2141330257593233,-0.0517339484813533,0.0297731641676278,0.1793771626297577,-0.16,-0.0629911572472126,0.1476970396001538,-0.1137408688965782,-0.0297731641676278,0.1137408688965782,0.0271280276816609,-0.0553633217993079,-0.0030142252979623,-0.16,0.0888273740868896,0.2519646289888504,5.56,74.47,9.88,155.4,141.4,49.94,42650.0,1.8809906029559975,4.323735226296777,2.3869262414277967,5.052416828111211,4.958639998977875,3.930648469551311,10.660805999303808
S12,Buriganga,23.664709,90.451701,0,0.087210959,2.0,0.0046348,8.0,0.0297731641676278,-0.2599000384467512,0.0297731641676278,0.0222068435217224,-0.059115724721261,0.1085121107266436,-0.000553633217993,0.0088581314878892,-0.0482276047673971,0.1663360246059207,0.292871972318339,-0.0482276047673971,-0.17279507881584,-0.16,0.0888273740868896,0.0842137639369473,-0.0297731641676278,-0.1137408688965782,-0.0984236831987697,-0.0246059207996924,-0.0138408304498269,0.2214532871972318,-0.0448442906574394,0.075355632449058,-0.1537870049980776,0.0415840061514801,0.059115724721261,-0.1245674740484429,0.1034063821607074,0.0888273740868896,-0.0074432910419069,0.17279507881584,-0.1034063821607074,-0.0669896193771626,-0.0138408304498269,0.2069357939254133,-0.0325413302575932,-0.1663360246059207,0.0482276047673971,0.2679584775086506,-0.0482276047673971,0.0246059207996924,0.0888273740868896,0.1137408688965782,-0.0797231833910034,0.16,-0.1358861976163014,0.2844444444444444,-0.186082276047674,-0.0384467512495194,0.0325413302575932,0.17279507881584,-0.17279507881584,-0.0517339484813533,0.1301653210303729,-0.1085121107266436,-0.0157477893118031,0.0935640138408304,0.0415840061514801,-0.0271280276816609,0.0030142252979623,-0.1663360246059207,0.0415840061514801,0.2519646289888504,7.94,86.82,7.98,177.9,147.9,55.88,46870.0,2.190535589185423,4.475289265133571,2.194999882314108,5.186826990514674,5.003274939689963,4.040943785494986,10.755154426298283
S13,Balu,23.7640048,90.4825378,0,0.00256,11.0,0.067092512,1.0,0.0415840061514801,-0.1998615916955017,0.0384467512495194,0.0222068435217224,-0.0177777777777777,0.1190926566705113,0.0030142252979623,-0.0074432910419069,-0.0669896193771626,0.2288965782391388,0.2364628988850442,-0.0049826989619377,-0.2214532871972318,-0.0669896193771626,0.0199307958477508,0.1034063821607074,-0.1301653210303729,-0.1476970396001538,-0.17279507881584,-0.0553633217993079,-0.059115724721261,0.1998615916955017,-0.075355632449058,0.0842137639369473,-0.075355632449058,0.059115724721261,0.1190926566705113,-0.0935640138408304,0.0888273740868896,0.075355632449058,0.0022145328719723,0.1663360246059207,-0.1417301038062283,-0.0448442906574394,0.0157477893118031,0.2214532871972318,-0.075355632449058,-0.0842137639369473,0.0984236831987697,0.2214532871972318,-0.0797231833910034,0.0384467512495194,0.1137408688965782,0.1358861976163014,-0.059115724721261,0.1929104190695886,-0.1137408688965782,0.292871972318339,-0.2141330257593233,-0.0199307958477508,0.0049826989619377,0.0842137639369473,-0.1085121107266436,-0.1034063821607074,0.1537870049980776,-0.186082276047674,-0.1085121107266436,0.01039600153787,0.0030142252979623,-0.0797231833910034,0.0138408304498269,-0.1793771626297577,0.1245674740484429,0.2214532871972318,1.96,10.37,6.67,35.98,56.47,29.73,32700.0,1.085189268335969,2.4309783077624445,2.0373166153791646,3.610377225958979,4.05126307251965,3.425239376142393,10.39516093745751
S14,Balu,23.808202,90.484506,0,0.0,0.0,2e-05,1.0,0.0482276047673971,-0.1998615916955017,0.0935640138408304,0.0448442906574394,-0.035432525951557,0.0984236831987697,0.0120569011918492,0.0246059207996924,-0.0415840061514801,0.1929104190695886,0.2519646289888504,-0.0415840061514801,-0.186082276047674,-0.0888273740868896,0.0517339484813533,0.075355632449058,-0.1245674740484429,-0.1476970396001538,-0.1190926566705113,-0.0669896193771626,-0.0629911572472126,0.2214532871972318,-0.0888273740868896,0.0888273740868896,-0.1245674740484429,0.0669896193771626,0.0842137639369473,-0.0842137639369473,0.075355632449058,0.0629911572472126,-0.0074432910419069,0.1417301038062283,-0.1301653210303729,-0.0384467512495194,0.0271280276816609,0.2761399461745483,-0.0629911572472126,-0.0984236831987697,0.0984236831987697,0.2141330257593233,-0.0711111111111111,0.0629911572472126,0.0482276047673971,0.1034063821607074,-0.1034063821607074,0.1663360246059207,-0.1417301038062283,0.292871972318339,-0.2214532871972318,-0.0482276047673971,-0.0138408304498269,0.1663360246059207,-0.1085121107266436,-0.075355632449058,0.1537870049980776,-0.16,-0.1034063821607074,0.0711111111111111,-0.0088581314878892,-0.0448442906574394,0.01039600153787,-0.1358861976163014,0.0797231833910034,0.2599000384467512,1.15,9.44,6.9,31.48,53.71,21.94,26320.0,0.7654678421395714,2.3456445824544927,2.066862759472976,3.4806245152934774,4.002046508075734,3.1328821117012247,10.178122378638475
S15,Shitalakshya,23.83271,90.548478,0,2e-05,1.0,0.0,0.0,0.0120569011918492,-0.2214532871972318,0.0325413302575932,0.0415840061514801,-0.0325413302575932,0.1301653210303729,0.0022145328719723,0.0517339484813533,-0.035432525951557,0.1929104190695886,0.2761399461745483,-0.075355632449058,-0.16,-0.1245674740484429,0.0629911572472126,0.0669896193771626,-0.0797231833910034,-0.1663360246059207,-0.0888273740868896,-0.0177777777777777,-0.0297731641676278,0.186082276047674,-0.035432525951557,0.075355632449058,-0.1245674740484429,0.0553633217993079,0.0797231833910034,-0.1358861976163014,0.0711111111111111,0.0797231833910034,-0.0177777777777777,0.1998615916955017,-0.0888273740868896,-0.0325413302575932,-0.0177777777777777,0.2364628988850442,-0.0138408304498269,-0.1476970396001538,0.0888273740868896,0.2761399461745483,-0.035432525951557,0.0246059207996924,0.0984236831987697,0.1085121107266436,-0.1137408688965782,0.1417301038062283,-0.1417301038062283,0.2761399461745483,-0.2214532871972318,-0.0517339484813533,0.0246059207996924,0.17279507881584,-0.1476970396001538,-0.0415840061514801,0.1301653210303729,-0.1137408688965782,-0.0629911572472126,0.1137408688965782,0.0325413302575932,-0.0482276047673971,-0.0177777777777777,-0.1417301038062283,0.0669896193771626,0.2679584775086506,8.7,51.37,15.71,76.52,71.89,16.78,30790.0,2.272125885509337,3.9583339082913964,2.8160073426073025,4.350535967582511,4.2889514553941215,2.8780742300857587,10.334977718468442
S16,Shitalakshya,23.715818,90.504423,0,0.0023,11.0,0.008102934,8.0,0.0448442906574394,-0.2761399461745483,0.0415840061514801,0.0138408304498269,-0.0553633217993079,0.0935640138408304,0.0074432910419069,0.0120569011918492,-0.0797231833910034,0.16,0.2679584775086506,-0.0553633217993079,-0.16,-0.17279507881584,0.0553633217993079,0.059115724721261,-0.0384467512495194,-0.1085121107266436,-0.1137408688965782,0.000553633217993,-0.0297731641676278,0.1998615916955017,-0.0797231833910034,0.075355632449058,-0.1358861976163014,0.0984236831987697,0.0482276047673971,-0.1137408688965782,0.1137408688965782,0.1085121107266436,0.0039369473279507,0.1358861976163014,-0.1137408688965782,-0.035432525951557,0.0325413302575932,0.2214532871972318,-0.0517339484813533,-0.17279507881584,0.0797231833910034,0.2519646289888504,-0.075355632449058,0.0088581314878892,0.0797231833910034,0.1301653210303729,-0.075355632449058,0.1663360246059207,-0.1417301038062283,0.2844444444444444,-0.2141330257593233,-0.0297731641676278,0.0039369473279507,0.1663360246059207,-0.1793771626297577,-0.0448442906574394,0.1537870049980776,-0.1301653210303729,-0.0222068435217224,0.0984236831987697,0.0246059207996924,-0.0088581314878892,-0.0088581314878892,-0.1476970396001538,0.0517339484813533,0.2519646289888504,10.16,40.75,13.92,98.47,85.56,46.14,36500.0,2.412335956953165,3.7316994512968646,2.702702594775615,4.599856091164322,4.460837815098172,3.853121897507985,10.505094936455558
S17,Shitalakshya,23.62842,90.514128,0,0.0025,25.0,0.002,20.0,0.0711111111111111,-0.2441522491349481,0.0482276047673971,0.0246059207996924,-0.0711111111111111,0.0629911572472126,0.0384467512495194,-0.0415840061514801,-0.0553633217993079,0.1417301038062283,0.2599000384467512,-0.059115724721261,-0.2141330257593233,-0.16,0.0553633217993079,0.0669896193771626,-0.0246059207996924,-0.1190926566705113,-0.1476970396001538,-0.0061514801999231,-0.0199307958477508,0.1998615916955017,-0.0629911572472126,0.0797231833910034,-0.1358861976163014,0.0797231833910034,0.0517339484813533,-0.0984236831987697,0.1245674740484429,0.1034063821607074,0.0297731641676278,0.1301653210303729,-0.1245674740484429,-0.0415840061514801,0.0517339484813533,0.2364628988850442,-0.059115724721261,-0.1537870049980776,0.0629911572472126,0.2288965782391388,-0.1034063821607074,0.0415840061514801,0.0842137639369473,0.1537870049980776,-0.0711111111111111,0.1417301038062283,-0.16,0.2441522491349481,-0.2288965782391388,0.0022145328719723,-0.01039600153787,0.1417301038062283,-0.1793771626297577,-0.0199307958477508,0.1537870049980776,-0.1034063821607074,-0.0325413302575932,0.0888273740868896,0.0222068435217224,0.0088581314878892,-0.0049826989619377,-0.16,-0.0039369473279507,0.292871972318339,9.42,44.82,15.84,95.44,91.33,50.63,25110.0,2.343727036325221,3.8247206770253497,2.8237570088141806,4.5689210533129705,4.525369115784536,3.9441028988915576,10.131061276129653
S1,Dhaleshwari,23.91026,90.229845,1,0.0002,6.0,0.006789622,2.0,0.0384467512495194,-0.2288965782391388,0.0797231833910034,0.0222068435217224,-0.0384467512495194,0.059115724721261,0.0061514801999231,0.0120569011918492,-0.0629911572472126,0.1476970396001538,0.292871972318339,-0.0074432910419069,-0.1929104190695886,-0.0888273740868896,0.0199307958477508,0.0842137639369473,-0.0448442906574394,-0.17279507881584,-0.1358861976163014,-0.0888273740868896,-0.0271280276816609,0.1929104190695886,-0.059115724721261,0.0517339484813533,-0.1537870049980776,0.0222068435217224,0.0246059207996924,-0.0199307958477508,0.0888273740868896,0.1245674740484429,0.0246059207996924,0.1085121107266436,-0.1301653210303729,-0.0842137639369473,0.0177777777777777,0.2364628988850442,-0.1245674740484429,-0.1085121107266436,0.0415840061514801,0.2761399461745483,-0.075355632449058,0.0448442906574394,0.1301653210303729,0.1085121107266436,-0.075355632449058,0.1793771626297577,-0.1034063821607074,0.2679584775086506,-0.1998615916955017,-0.0984236831987697,-0.0088581314878892,0.1663360246059207,-0.186082276047674,-0.075355632449058,0.1537870049980776,-0.1663360246059207,-0.0888273740868896,0.0797231833910034,0.0271280276816609,-0.0297731641676278,0.01039600153787,-0.1663360246059207,0.0629911572472126,0.2364628988850442,4.43,106.58,9.12,105.9,69.95,34.35,29400.0,1.691939133945844,4.678234756845097,2.3145136638593193,4.671893818030999,4.261975403606051,3.565298392342582,10.288783966353765
S2,Dhaleshwari,23.858227,90.240038,1,2e-05,1.0,0.0,0.0,0.0177777777777777,-0.1929104190695886,0.0517339484813533,0.0517339484813533,-0.0271280276816609,0.1301653210303729,0.0022145328719723,0.0297731641676278,-0.0120569011918492,0.1663360246059207,0.2761399461745483,-0.059115724721261,-0.186082276047674,-0.1085121107266436,0.0553633217993079,0.0842137639369473,-0.1085121107266436,-0.1793771626297577,-0.0935640138408304,-0.0711111111111111,-0.0415840061514801,0.2069357939254133,-0.0482276047673971,0.0842137639369473,-0.1476970396001538,0.0222068435217224,0.0935640138408304,-0.1245674740484429,0.075355632449058,0.0629911572472126,0.0199307958477508,0.1793771626297577,-0.075355632449058,-0.0157477893118031,-0.0177777777777777,0.2519646289888504,-0.0120569011918492,-0.1245674740484429,0.0629911572472126,0.2519646289888504,-0.0517339484813533,0.0384467512495194,0.1190926566705113,0.1085121107266436,-0.0984236831987697,0.1537870049980776,-0.1417301038062283,0.292871972318339,-0.1929104190695886,-0.0448442906574394,-0.0074432910419069,0.1358861976163014,-0.1663360246059207,-0.0629911572472126,0.1358861976163014,-0.1793771626297577,-0.0711111111111111,0.059115724721261,0.0415840061514801,-0.075355632449058,-0.0199307958477508,-0.1663360246059207,0.075355632449058,0.2519646289888504,3.82,104.28,13.79,96.14,75.12,27.1,32100.0,1.5727739280625088,4.656623467577007,2.6939512767227085,4.576153236917599,4.332311042427949,3.3357695763397,10.376642461280849
S3,Dhaleshwari,23.802571,90.24539,1,0.0002,6.0,0.0021,4.0,0.0030142252979623,-0.1929104190695886,0.0271280276816609,0.0797231833910034,-0.0015378700499807,0.1476970396001538,-0.0199307958477508,0.0711111111111111,-0.0246059207996924,0.2141330257593233,0.2441522491349481,-0.0629911572472126,-0.186082276047674,-0.0842137639369473,0.0888273740868896,0.0797231833910034,-0.0984236831987697,-0.1663360246059207,-0.0669896193771626,-0.0415840061514801,-0.0517339484813533,0.1929104190695886,-0.035432525951557,0.0935640138408304,-0.1190926566705113,0.0297731641676278,0.1245674740484429,-0.1793771626297577,0.0517339484813533,0.0415840061514801,-0.0271280276816609,0.2141330257593233,-0.0517339484813533,-0.0199307958477508,-0.035432525951557,0.2288965782391388,0.0120569011918492,-0.0984236831987697,0.0984236831987697,0.2761399461745483,-0.0271280276816609,0.0482276047673971,0.0984236831987697,0.0797231833910034,-0.1301653210303729,0.1245674740484429,-0.1476970396001538,0.2844444444444444,-0.1998615916955017,-0.0669896193771626,0.035432525951557,0.1537870049980776,-0.1358861976163014,-0.0629911572472126,0.1476970396001538,-0.1358861976163014,-0.0711111111111111,0.0842137639369473,0.0120569011918492,-0.075355632449058,-0.01039600153787,-0.1417301038062283,0.0842137639369473,0.2599000384467512,2.95,89.77,26.17,77.36,71.13,59.33,27970.0,1.3737155789130306,4.508328834538536,3.3021134234382563,4.36131359307634,4.278470046515581,4.09982949245267,10.23892353814896
S4,Dhaleshwari,23.754298,90.246581,1,0.073025954,2.0,0.027233506,6.0,0.0482276047673971,-0.1417301038062283,0.0842137639369473,0.0553633217993079,-0.0157477893118031,0.1476970396001538,0.0448442906574394,-0.0049826989619377,0.000553633217993,0.1998615916955017,0.2441522491349481,-0.0384467512495194,-0.1793771626297577,-0.1417301038062283,0.0842137639369473,0.1245674740484429,-0.1358861976163014,-0.1929104190695886,-0.1301653210303729,-0.0629911572472126,-0.0797231833910034,0.1998615916955017,-0.0669896193771626,0.0842137639369473,-0.0935640138408304,0.0669896193771626,0.1190926566705113,-0.0842137639369473,0.0482276047673971,0.0448442906574394,0.0088581314878892,0.17279507881584,-0.075355632449058,-0.0049826989619377,-0.01039600153787,0.2761399461745483,-0.0120569011918492,-0.1358861976163014,0.0669896193771626,0.2288965782391388,-0.0246059207996924,0.0842137639369473,0.0711111111111111,0.1137408688965782,-0.0797231833910034,0.1663360246059207,-0.1537870049980776,0.2679584775086506,-0.1929104190695886,-0.0629911572472126,-0.0138408304498269,0.1245674740484429,-0.1085121107266436,-0.075355632449058,0.1663360246059207,-0.1793771626297577,-0.0669896193771626,0.0629911572472126,0.0088581314878892,-0.059115724721261,-0.0138408304498269,-0.16,0.0888273740868896,0.2679584775086506,2.36,71.55,25.35,90.48,92.34,49.17,25780.0,1.2119409739751128,4.2842759793301965,3.2714682749873716,4.516120369154581,4.536248740521669,3.9154172384961616,10.15739306550038
S5,Dhaleshwari,23.702157,90.277077,1,0.074112534,15.0,0.1221633,5.0,0.0074432910419069,-0.0199307958477508,0.1358861976163014,-0.035432525951557,0.0061514801999231,0.17279507881584,-0.0088581314878892,0.035432525951557,-0.1137408688965782,0.2519646289888504,0.1034063821607074,0.0553633217993079,-0.2679584775086506,-0.0015378700499807,0.059115724721261,0.1537870049980776,-0.1998615916955017,0.0415840061514801,-0.1417301038062283,-0.1034063821607074,-0.3368550557477893,0.2441522491349481,-0.0935640138408304,0.0415840061514801,0.0935640138408304,0.2441522491349481,0.0222068435217224,-0.0138408304498269,-0.0711111111111111,0.0482276047673971,0.0711111111111111,0.0842137639369473,-0.1034063821607074,0.0325413302575932,0.1476970396001538,0.1663360246059207,-0.0984236831987697,0.0482276047673971,0.1417301038062283,0.059115724721261,0.0842137639369473,0.1358861976163014,-0.1663360246059207,0.2141330257593233,0.075355632449058,0.1245674740484429,0.0842137639369473,0.0629911572472126,-0.1085121107266436,0.1358861976163014,0.01039600153787,0.1301653210303729,-0.0157477893118031,-0.0553633217993079,0.2599000384467512,-0.1417301038062283,-0.0271280276816609,-0.0177777777777777,-0.1245674740484429,-0.1034063821607074,-0.0415840061514801,-0.0797231833910034,0.0199307958477508,0.0984236831987697,2.1,100.15,28.37,79.1,100.22,50.68,36480.0,1.1314021114911006,4.6166045636137545,3.379973745210529,4.383275854074314,4.617296365785932,3.945070859474346,10.50454685609326
S6,Dhaleshwari,23.657826,90.317763,1,0.059847162,16.0,0.017011564,8.0,0.0246059207996924,-0.0297731641676278,0.1137408688965782,-0.0015378700499807,-0.0199307958477508,0.1476970396001538,-0.0517339484813533,0.0669896193771626,-0.1476970396001538,0.2844444444444444,0.0842137639369473,-0.0049826989619377,-0.2364628988850442,-0.0935640138408304,0.0015378700499807,0.0888273740868896,-0.1929104190695886,-0.0061514801999231,-0.0935640138408304,0.01039600153787,-0.3368550557477893,0.2519646289888504,-0.0842137639369473,0.0669896193771626,0.1085121107266436,0.2844444444444444,0.0177777777777777,-0.0517339484813533,-0.0222068435217224,0.0984236831987697,0.0074432910419069,0.0669896193771626,-0.0797231833910034,0.059115724721261,0.1476970396001538,0.1663360246059207,-0.0415840061514801,-0.0120569011918492,0.1137408688965782,0.0271280276816609,0.0797231833910034,0.1929104190695886,-0.1245674740484429,0.2761399461745483,0.0935640138408304,0.0888273740868896,0.035432525951557,0.0935640138408304,-0.0448442906574394,0.1998615916955017,-0.0415840061514801,0.0888273740868896,0.035432525951557,-0.0271280276816609,0.2441522491349481,-0.1793771626297577,-0.0325413302575932,-0.0669896193771626,-0.1034063821607074,-0.0629911572472126,-0.0888273740868896,-0.0842137639369473,0.0049826989619377,0.0797231833910034,1.5,86.2,14.2,63.44,189.14,23.32,35130.0,0.9162907318741551,4.468204330914934,2.7212954278522306,4.165734558308774,5.247760642930884,3.1912990570979662,10.466839210553566
S7,Dhaleshwari,23.628,90.388647,1,0.002,26.0,0.054891434,9.0,0.0199307958477508,-0.1793771626297577,0.0297731641676278,0.059115724721261,-0.0482276047673971,0.1358861976163014,0.01039600153787,0.0415840061514801,-0.0384467512495194,0.2069357939254133,0.2519646289888504,-0.059115724721261,-0.1793771626297577,-0.1034063821607074,0.0711111111111111,0.1137408688965782,-0.0797231833910034,-0.1793771626297577,-0.0984236831987697,-0.0384467512495194,-0.035432525951557,0.1998615916955017,-0.0482276047673971,0.0797231833910034,-0.1358861976163014,0.0384467512495194,0.1085121107266436,-0.1476970396001538,0.0711111111111111,0.0415840061514801,-0.01039600153787,0.2141330257593233,-0.0629911572472126,-0.0199307958477508,-0.0246059207996924,0.2288965782391388,-0.0009842368319876,-0.1245674740484429,0.0842137639369473,0.2519646289888504,-0.0325413302575932,0.059115724721261,0.1190926566705113,0.0888273740868896,-0.1301653210303729,0.1663360246059207,-0.1417301038062283,0.2844444444444444,-0.2141330257593233,-0.0842137639369473,0.0384467512495194,0.16,-0.1301653210303729,-0.075355632449058,0.1358861976163014,-0.1245674740484429,-0.0517339484813533,0.0984236831987697,0.0325413302575932,-0.0448442906574394,0.0009842368319876,-0.16,0.075355632449058,0.2519646289888504,1.36,105.53,21.37,40.55,112.23,22.18,38900.0,0.8586616190375187,4.668426635623106,3.107720775502038,3.7268975213014572,4.729421148325948,3.1432898379116057,10.568775236216993
S8,Turag,23.877666,90.350573,1,0.069148629,31.0,0.011071348,12.0,0.0415840061514801,-0.1663360246059207,0.0711111111111111,0.0482276047673971,-0.0009842368319876,0.1301653210303729,0.0271280276816609,0.0222068435217224,-0.059115724721261,0.17279507881584,0.2519646289888504,-0.0711111111111111,-0.1663360246059207,-0.1190926566705113,0.0415840061514801,0.0482276047673971,-0.0669896193771626,-0.1929104190695886,-0.0842137639369473,-0.059115724721261,-0.0448442906574394,0.186082276047674,-0.0669896193771626,0.1085121107266436,-0.1245674740484429,0.059115724721261,0.0984236831987697,-0.1085121107266436,0.0888273740868896,0.0325413302575932,0.0022145328719723,0.2214532871972318,-0.075355632449058,0.0030142252979623,0.0325413302575932,0.2679584775086506,-0.0199307958477508,-0.1301653210303729,0.0629911572472126,0.2441522491349481,-0.0482276047673971,0.0384467512495194,0.1034063821607074,0.1034063821607074,-0.0984236831987697,0.1537870049980776,-0.16,0.2679584775086506,-0.2364628988850442,-0.0384467512495194,-0.0246059207996924,0.1476970396001538,-0.16,-0.059115724721261,0.1537870049980776,-0.1476970396001538,-0.0517339484813533,0.0842137639369473,0.0199307958477508,-0.0517339484813533,-0.0177777777777777,-0.1301653210303729,0.0669896193771626,0.2844444444444444,3.69,18.19,12.54,233.47,100.19,81.17,44210.0,1.545432582458188,2.9543893100196086,2.605648267484129,5.457327647932645,4.616999937741668,4.408790271943096,10.696728905881372
S9,Turag,23.826986,90.342201,1,0.071188392,19.0,0.038213203,3.0,0.0271280276816609,-0.1929104190695886,0.075355632449058,0.0448442906574394,0.0138408304498269,0.0842137639369473,0.0022145328719723,-0.0049826989619377,-0.1301653210303729,0.2141330257593233,0.2214532871972318,-0.0415840061514801,-0.2141330257593233,-0.1301653210303729,-0.0482276047673971,0.0297731641676278,-0.1137408688965782,-0.1190926566705113,-0.1476970396001538,-0.0138408304498269,-0.0984236831987697,0.2214532871972318,-0.0935640138408304,0.1137408688965782,-0.0842137639369473,0.1301653210303729,0.0061514801999231,-0.0415840061514801,0.075355632449058,0.0297731641676278,0.0384467512495194,0.0935640138408304,-0.0797231833910034,0.0009842368319876,0.1476970396001538,0.2599000384467512,-0.0888273740868896,-0.1137408688965782,0.0888273740868896,0.17279507881584,-0.0888273740868896,0.0384467512495194,0.0842137639369473,0.17279507881584,-0.0711111111111111,0.1663360246059207,-0.1476970396001538,0.2844444444444444,-0.2141330257593233,0.0448442906574394,-0.075355632449058,0.1537870049980776,-0.0842137639369473,-0.0297731641676278,0.1929104190695886,-0.1358861976163014,-0.059115724721261,0.0553633217993079,-0.0384467512495194,-0.0222068435217224,-0.075355632449058,-0.1663360246059207,0.0415840061514801,0.2761399461745483,5.14,17.16,14.23,250.11,105.64,85.22,43980.0,1.814824742159051,2.8992213731731473,2.7232671669070703,5.525891090141561,4.6694586758704535,4.4569021693189885,10.69151300145826
S10,Turag,23.792572,90.339601,1,0.027388047,19.0,0.014003668,2.0,0.0482276047673971,-0.2519646289888504,0.059115724721261,0.0271280276816609,-0.0415840061514801,0.0448442906574394,0.0448442906574394,-0.01039600153787,-0.0629911572472126,0.1476970396001538,0.2761399461745483,-0.0415840061514801,-0.1663360246059207,-0.1476970396001538,0.0517339484813533,0.0629911572472126,-0.0297731641676278,-0.17279507881584,-0.0984236831987697,-0.0629911572472126,-0.0088581314878892,0.2069357939254133,-0.0711111111111111,0.059115724721261,-0.1417301038062283,0.035432525951557,0.0711111111111111,-0.059115724721261,0.1085121107266436,0.0669896193771626,0.0088581314878892,0.16,-0.1137408688965782,-0.0325413302575932,0.0415840061514801,0.2599000384467512,-0.0711111111111111,-0.1417301038062283,0.0482276047673971,0.2599000384467512,-0.0517339484813533,0.0325413302575932,0.0984236831987697,0.1301653210303729,-0.0797231833910034,0.1537870049980776,-0.1417301038062283,0.2844444444444444,-0.2288965782391388,-0.0448442906574394,-0.0061514801999231,0.1663360246059207,-0.186082276047674,-0.0669896193771626,0.1537870049980776,-0.1476970396001538,-0.059115724721261,0.0797231833910034,0.0088581314878892,-0.0325413302575932,0.035432525951557,-0.1301653210303729,0.0384467512495194,0.2519646289888504,2.9,13.56,19.87,217.8,98.65,57.59,47390.0,1.3609765531356006,2.67827804276854,3.038312721089109,5.388158070547826,4.6016640466588035,4.070564033556697,10.766187616237207
S11,Buriganga,23.716059,90.359274,1,0.045101812,1.0,0.042026515,2.0,0.01039600153787,-0.2599000384467512,0.0138408304498269,0.0482276047673971,-0.035432525951557,0.1137408688965782,0.0074432910419069,0.0553633217993079,-0.0797231833910034,0.2069357939254133,0.2364628988850442,-0.059115724721261,-0.1476970396001538,-0.1476970396001538,0.0669896193771626,0.0711111111111111,-0.0669896193771626,-0.1190926566705113,-0.0888273740868896,-0.0246059207996924,-0.0384467512495194,0.17279507881584,-0.0711111111111111,0.075355632449058,-0.0984236831987697,0.0797231833910034,0.0629911572472126,-0.1358861976163014,0.0842137639369473,0.0888273740868896,-0.0482276047673971,0.1929104190695886,-0.1034063821607074,-0.0415840061514801,0.0222068435217224,0.1998615916955017,-0.0074432910419069,-0.1793771626297577,0.0888273740868896,0.2761399461745483,-0.0297731641676278,0.0074432910419069,0.0888273740868896,0.1034063821607074,-0.0888273740868896,0.17279507881584,-0.1358861976163014,0.2844444444444444,-0.2141330257593233,-0.0517339484813533,0.0297731641676278,0.1793771626297577,-0.16,-0.0629911572472126,0.1476970396001538,-0.1137408688965782,-0.0297731641676278,0.1137408688965782,0.0271280276816609,-0.0553633217993079,-0.0030142252979623,-0.16,0.0888273740868896,0.2519646289888504,7.1,93.3,12.81,259.1,177.37,71.63,40100.0,2.0918640616783932,4.546481189639412,2.6253929674212007,5.5610661724546055,5.183860044570212,4.285378059618076,10.599156550639583
