Paper_ID,First_Author,Year,River,Station_ID,Station_Name,Lat,Lon,Season,Season_Norm,Matrix,Unit_Norm,Background_standard,Analytical_method,Access_status,WHO_exceedance,GNN_usability,Metal,Concentration,Igeo_orig,EF_orig,CF_orig
2,Hossain,2021,Buriganga,BS2,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Buriganga,BS2,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Buriganga,BS2,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,140.0,,,
2,Hossain,2021,Buriganga,BS2,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Buriganga,BS2,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,10030.0,,,
2,Hossain,2021,Buriganga,BS3,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,980.0,,,
2,Hossain,2021,Buriganga,BS3,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,1010.0,,,
2,Hossain,2021,Buriganga,BS3,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,500.0,,,
2,Hossain,2021,Buriganga,BS3,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Buriganga,BS3,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Buriganga,BS3,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,180.0,,,
2,Hossain,2021,Buriganga,BS3,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Buriganga,BS3,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,10530.0,,,
2,Hossain,2021,Buriganga,BS4,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,100.0,,,
2,Hossain,2021,Buriganga,BS4,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,500.0,,,
2,Hossain,2021,Buriganga,BS4,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,470.0,,,
2,Hossain,2021,Buriganga,BS4,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Buriganga,BS4,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Buriganga,BS4,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,150.0,,,
2,Hossain,2021,Buriganga,BS4,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Buriganga,BS4,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,9910.0,,,
2,Hossain,2021,Buriganga,BS5,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,10.0,,,
2,Hossain,2021,Buriganga,BS5,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,110.0,,,
2,Hossain,2021,Buriganga,BS5,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,510.0,,,
2,Hossain,2021,Buriganga,BS5,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Buriganga,BS5,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Buriganga,BS5,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,500.0,,,
2,Hossain,2021,Buriganga,BS5,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Buriganga,BS5,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,9110.0,,,
2,Hossain,2021,Turag,TS1,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,1450.0,,,
2,Hossain,2021,Turag,TS1,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,2050.0,,,
2,Hossain,2021,Turag,TS1,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,1920.0,,,
2,Hossain,2021,Turag,TS1,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Turag,TS1,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Turag,TS1,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,700.0,,,
2,Hossain,2021,Turag,TS1,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Turag,TS1,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,10160.0,,,
2,Hossain,2021,Turag,TS2,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,1100.0,,,
2,Hossain,2021,Turag,TS2,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,1650.0,,,
2,Hossain,2021,Turag,TS2,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,1280.0,,,
2,Hossain,2021,Turag,TS2,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Turag,TS2,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Turag,TS2,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,550.0,,,
2,Hossain,2021,Turag,TS2,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Turag,TS2,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,10120.0,,,
2,Hossain,2021,Turag,TS3,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,650.0,,,
2,Hossain,2021,Turag,TS3,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,620.0,,,
2,Hossain,2021,Turag,TS3,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,850.0,,,
2,Hossain,2021,Turag,TS3,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Turag,TS3,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Turag,TS3,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,280.0,,,
2,Hossain,2021,Turag,TS3,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Turag,TS3,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,9250.0,,,
2,Hossain,2021,Turag,TS4,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Cr,150.0,,,
2,Hossain,2021,Turag,TS4,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Ni,20.0,,,
2,Hossain,2021,Turag,TS4,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Cu,670.0,,,
2,Hossain,2021,Turag,TS4,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,As,,,,
2,Hossain,2021,Turag,TS4,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Cd,,,,
2,Hossain,2021,Turag,TS4,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Pb,10.0,,,
2,Hossain,2021,Turag,TS4,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Mn,,,,
2,Hossain,2021,Turag,TS4,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Fe,7250.0,,,
2,Hossain,2021,Turag,TS5,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Cr,100.0,,,
2,Hossain,2021,Turag,TS5,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Ni,100.0,,,
2,Hossain,2021,Turag,TS5,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Cu,50.0,,,
2,Hossain,2021,Turag,TS5,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,As,,,,
2,Hossain,2021,Turag,TS5,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Cd,,,,
2,Hossain,2021,Turag,TS5,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Pb,,,,
2,Hossain,2021,Turag,TS5,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Mn,,,,
2,Hossain,2021,Turag,TS5,,,,Winter,Winter,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Fe,5270.0,,,
2,Hossain,2021,Turag,TS1,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,910.0,,,
2,Hossain,2021,Turag,TS1,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,1700.0,,,
2,Hossain,2021,Turag,TS1,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,1010.0,,,
2,Hossain,2021,Turag,TS1,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Turag,TS1,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Turag,TS1,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,500.0,,,
2,Hossain,2021,Turag,TS1,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Turag,TS1,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,7100.0,,,
2,Hossain,2021,Turag,TS2,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,810.0,,,
2,Hossain,2021,Turag,TS2,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,1010.0,,,
2,Hossain,2021,Turag,TS2,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,1010.0,,,
2,Hossain,2021,Turag,TS2,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Turag,TS2,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Turag,TS2,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,410.0,,,
2,Hossain,2021,Turag,TS2,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Turag,TS2,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,5560.0,,,
2,Hossain,2021,Turag,TS3,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cr,380.0,,,
2,Hossain,2021,Turag,TS3,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Ni,400.0,,,
2,Hossain,2021,Turag,TS3,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cu,550.0,,,
2,Hossain,2021,Turag,TS3,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,As,,,,
2,Hossain,2021,Turag,TS3,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Cd,,,,
2,Hossain,2021,Turag,TS3,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Pb,100.0,,,
2,Hossain,2021,Turag,TS3,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Mn,,,,
2,Hossain,2021,Turag,TS3,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,True,2,Fe,7200.0,,,
2,Hossain,2021,Turag,TS4,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Cr,50.0,,,
2,Hossain,2021,Turag,TS4,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Ni,,,,
2,Hossain,2021,Turag,TS4,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Cu,150.0,,,
2,Hossain,2021,Turag,TS4,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,As,,,,
2,Hossain,2021,Turag,TS4,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Cd,,,,
2,Hossain,2021,Turag,TS4,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Pb,10.0,,,
2,Hossain,2021,Turag,TS4,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Mn,,,,
2,Hossain,2021,Turag,TS4,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Fe,5040.0,,,
2,Hossain,2021,Turag,TS5,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Cr,10.0,,,
2,Hossain,2021,Turag,TS5,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Ni,,,,
2,Hossain,2021,Turag,TS5,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Cu,20.0,,,
2,Hossain,2021,Turag,TS5,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,As,,,,
2,Hossain,2021,Turag,TS5,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Cd,,,,
2,Hossain,2021,Turag,TS5,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Pb,,,,
2,Hossain,2021,Turag,TS5,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Mn,,,,
2,Hossain,2021,Turag,TS5,,,,Summer,Rainy,Water,µg/L,Turekian & Wedepohl 1961,FAAS/GFAAS,Accessed,False,2,Fe,3010.0,,,
3,Islam,2021,Dhaleshwari,D-1,Savar Tannery,,,,,Water,µg/L,,AAS,Accessed,True,2,Cr,920.0,,,
3,Islam,2021,Dhaleshwari,D-1,Savar Tannery,,,,,Water,µg/L,,AAS,Accessed,True,2,Ni,870.0,,,
3,Islam,2021,Dhaleshwari,D-1,Savar Tannery,,,,,Water,µg/L,,AAS,Accessed,True,2,Cu,,,,
3,Islam,2021,Dhaleshwari,D-1,Savar Tannery,,,,,Water,µg/L,,AAS,Accessed,True,2,As,,,,
3,Islam,2021,Dhaleshwari,D-1,Savar Tannery,,,,,Water,µg/L,,AAS,Accessed,True,2,Cd,250.0,,,
3,Islam,2021,Dhaleshwari,D-1,Savar Tannery,,,,,Water,µg/L,,AAS,Accessed,True,2,Pb,,,,
3,Islam,2021,Dhaleshwari,D-1,Savar Tannery,,,,,Water,µg/L,,AAS,Accessed,True,2,Mn,,,,
3,Islam,2021,Dhaleshwari,D-1,Savar Tannery,,,,,Water,µg/L,,AAS,Accessed,True,2,Fe,,,,
3,Islam,2021,Dhaleshwari,D-2,Sudkhira,,,,,Water,µg/L,,AAS,Accessed,True,2,Cr,,,,
3,Islam,2021,Dhaleshwari,D-2,Sudkhira,,,,,Water,µg/L,,AAS,Accessed,True,2,Ni,150.0,,,
3,Islam,2021,Dhaleshwari,D-2,Sudkhira,,,,,Water,µg/L,,AAS,Accessed,True,2,Cu,,,,
3,Islam,2021,Dhaleshwari,D-2,Sudkhira,,,,,Water,µg/L,,AAS,Accessed,True,2,As,,,,
3,Islam,2021,Dhaleshwari,D-2,Sudkhira,,,,,Water,µg/L,,AAS,Accessed,True,2,Cd,,,,
3,Islam,2021,Dhaleshwari,D-2,Sudkhira,,,,,Water,µg/L,,AAS,Accessed,True,2,Pb,,,,
3,Islam,2021,Dhaleshwari,D-2,Sudkhira,,,,,Water,µg/L,,AAS,Accessed,True,2,Mn,,,,
3,Islam,2021,Dhaleshwari,D-2,Sudkhira,,,,,Water,µg/L,,AAS,Accessed,True,2,Fe,,,,
3,Islam,2021,Dhaleshwari,D-3,Dhalla,,,,,Water,µg/L,,AAS,Accessed,False,2,Cr,,,,
3,Islam,2021,Dhaleshwari,D-3,Dhalla,,,,,Water,µg/L,,AAS,Accessed,False,2,Ni,,,,
3,Islam,2021,Dhaleshwari,D-3,Dhalla,,,,,Water,µg/L,,AAS,Accessed,False,2,Cu,,,,
3,Islam,2021,Dhaleshwari,D-3,Dhalla,,,,,Water,µg/L,,AAS,Accessed,False,2,As,,,,
3,Islam,2021,Dhaleshwari,D-3,Dhalla,,,,,Water,µg/L,,AAS,Accessed,False,2,Cd,,,,
3,Islam,2021,Dhaleshwari,D-3,Dhalla,,,,,Water,µg/L,,AAS,Accessed,False,2,Pb,,,,
3,Islam,2021,Dhaleshwari,D-3,Dhalla,,,,,Water,µg/L,,AAS,Accessed,False,2,Mn,,,,
3,Islam,2021,Dhaleshwari,D-3,Dhalla,,,,,Water,µg/L,,AAS,Accessed,False,2,Fe,,,,
3,Islam,2021,Dhaleshwari,D-4,AKS dying,,,,,Water,µg/L,,AAS,Accessed,False,2,Cr,,,,
3,Islam,2021,Dhaleshwari,D-4,AKS dying,,,,,Water,µg/L,,AAS,Accessed,False,2,Ni,,,,
3,Islam,2021,Dhaleshwari,D-4,AKS dying,,,,,Water,µg/L,,AAS,Accessed,False,2,Cu,,,,
3,Islam,2021,Dhaleshwari,D-4,AKS dying,,,,,Water,µg/L,,AAS,Accessed,False,2,As,,,,
3,Islam,2021,Dhaleshwari,D-4,AKS dying,,,,,Water,µg/L,,AAS,Accessed,False,2,Cd,,,,
3,Islam,2021,Dhaleshwari,D-4,AKS dying,,,,,Water,µg/L,,AAS,Accessed,False,2,Pb,,,,
3,Islam,2021,Dhaleshwari,D-4,AKS dying,,,,,Water,µg/L,,AAS,Accessed,False,2,Mn,,,,
3,Islam,2021,Dhaleshwari,D-4,AKS dying,,,,,Water,µg/L,,AAS,Accessed,False,2,Fe,,,,
3,Islam,2021,Dhaleshwari,D-5,Nama Bazar,,,,,Water,µg/L,,AAS,Accessed,False,2,Cr,,,,
3,Islam,2021,Dhaleshwari,D-5,Nama Bazar,,,,,Water,µg/L,,AAS,Accessed,False,2,Ni,,,,
3,Islam,2021,Dhaleshwari,D-5,Nama Bazar,,,,,Water,µg/L,,AAS,Accessed,False,2,Cu,,,,
3,Islam,2021,Dhaleshwari,D-5,Nama Bazar,,,,,Water,µg/L,,AAS,Accessed,False,2,As,,,,
3,Islam,2021,Dhaleshwari,D-5,Nama Bazar,,,,,Water,µg/L,,AAS,Accessed,False,2,Cd,,,,
3,Islam,2021,Dhaleshwari,D-5,Nama Bazar,,,,,Water,µg/L,,AAS,Accessed,False,2,Pb,,,,
3,Islam,2021,Dhaleshwari,D-5,Nama Bazar,,,,,Water,µg/L,,AAS,Accessed,False,2,Mn,,,,
3,Islam,2021,Dhaleshwari,D-5,Nama Bazar,,,,,Water,µg/L,,AAS,Accessed,False,2,Fe,,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Pre-monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Cr,42.0,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Pre-monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Ni,,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Pre-monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Cu,54.0,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Pre-monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,As,,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Pre-monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Cd,1.9,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Pre-monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Pb,49.0,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Pre-monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Mn,92.0,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Pre-monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Fe,,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Cr,31.0,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Ni,,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Cu,35.0,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,As,,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Cd,1.3,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Pb,45.0,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Mn,71.0,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Fe,,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Post-monsoon,Winter,Water,µg/L,,AAS,Accessed,True,3,Cr,53.0,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Post-monsoon,Winter,Water,µg/L,,AAS,Accessed,True,3,Ni,,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Post-monsoon,Winter,Water,µg/L,,AAS,Accessed,True,3,Cu,71.0,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Post-monsoon,Winter,Water,µg/L,,AAS,Accessed,True,3,As,,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Post-monsoon,Winter,Water,µg/L,,AAS,Accessed,True,3,Cd,2.9,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Post-monsoon,Winter,Water,µg/L,,AAS,Accessed,True,3,Pb,63.0,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Post-monsoon,Winter,Water,µg/L,,AAS,Accessed,True,3,Mn,101.0,,,
6,Akter,2025,Balu,St-1,Chanpara Bridge,,,Post-monsoon,Winter,Water,µg/L,,AAS,Accessed,True,3,Fe,,,,
6,Akter,2025,Balu,St-2,Chanpara Bondor,,,Pre-monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Cr,29.0,,,
6,Akter,2025,Balu,St-2,Chanpara Bondor,,,Pre-monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Ni,,,,
6,Akter,2025,Balu,St-2,Chanpara Bondor,,,Pre-monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Cu,41.0,,,
6,Akter,2025,Balu,St-2,Chanpara Bondor,,,Pre-monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,As,,,,
6,Akter,2025,Balu,St-2,Chanpara Bondor,,,Pre-monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Cd,2.0,,,
6,Akter,2025,Balu,St-2,Chanpara Bondor,,,Pre-monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Pb,21.0,,,
6,Akter,2025,Balu,St-2,Chanpara Bondor,,,Pre-monsoon,Rainy,Water,µg/L,,AAS,Accessed,True,3,Mn,78.0,,,
