Stations,River,Lat,Long,geometry,hydrological_dist_to_nearest_BF,num_upstream_BF,hydrological_dist_to_nearest_IND,num_upstream_IND,CrW,NiW,CuW,AsW,CdW,PbW,MW,SandW,SiltW,ClayW,FeW,RI,AE_00,AE_01,AE_02,AE_03,AE_04,AE_05,AE_06,AE_07,AE_08,AE_09,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32,AE_33,AE_34,AE_35,AE_36,AE_37,AE_38,AE_39,AE_40,AE_41,AE_42,AE_43,AE_44,AE_45,AE_46,AE_47,AE_48,AE_49,AE_50,AE_51,AE_52,AE_53,AE_54,AE_55,AE_56,AE_57,AE_58,AE_59,AE_60,AE_61,AE_62,AE_63
IDW_SW_15,Unknown,23.977335716596485,90.21541520271953,,0.018008604734831,8.796779689235407,0.0139001576054901,3.3201475779999754,83.48378045775627,44.62850412169416,87.5842735341732,13.668926400879773,4.256658346161091,127.32997001845732,31.35513125390821,24.648883490631704,45.94633875117245,29.415905887261783,33096.37570138271,156.63298997127032,0.04822760476739715,-0.13016532103037293,0.08421376393694734,0.04822760476739715,-0.024605920799692427,0.10340638216070744,0.044844290657439445,0.01384083044982699,-0.007443291041906958,0.2288965782391388,0.2599000384467512,-0.04822760476739715,-0.17279507881584008,-0.10340638216070744,0.0271280276816609,0.08882737408688965,-0.07972318339100345,-0.22145328719723184,-0.11374086889657825,-0.09356401384083046,-0.03543252595155709,0.186082276047674,-0.07972318339100345,0.11909265667051133,-0.08882737408688965,0.07535563244905807,0.10340638216070744,-0.041584006151480196,0.07535563244905807,0.05536332179930796,-0.03254133025759323,0.16633602460592078,-0.0629911572472126,0.003936947327950788,-0.004982698961937716,0.2519646289888504,-0.044844290657439445,-0.13588619761630144,0.09842368319876971,0.2288965782391388,-0.044844290657439445,0.07535563244905807,0.11374086889657825,0.08421376393694734,-0.11909265667051133,0.13588619761630144,-0.11374086889657825,0.28444444444444444,-0.22145328719723184,-0.09356401384083046,0.007443291041906958,0.11909265667051133,-0.11909265667051133,-0.11909265667051133,0.19986159169550174,-0.16633602460592078,-0.13016532103037293,0.1085121107266436,0.017777777777777778,-0.029773164167627833,0.006151480199923107,-0.14173010380622836,0.1085121107266436,0.24415224913494812
IDW_SW_16,Unknown,23.799189034596115,90.30615535952512,,0.0385170184092121,14.246294793859114,0.0233249260684884,3.56495438952922,44.68769871122801,60.402727916899245,101.75095460880073,18.51481123066764,3.748062617998979,179.17066853106158,31.736250722680463,27.24542496708441,41.35835336419021,32.93640199394454,39977.18205788215,211.74826534186548,0.019930795847750864,-0.21413302575932336,0.003014225297962322,0.04822760476739715,0.006151480199923107,0.186082276047674,0.003936947327950788,0.05911572472126105,-0.07972318339100345,0.21413302575932336,0.186082276047674,-0.041584006151480196,-0.22145328719723184,-0.05173394848135333,0.06698961937716265,0.10340638216070744,-0.186082276047674,-0.1085121107266436,-0.07111111111111111,-0.08882737408688965,-0.11374086889657825,0.14769703960015382,-0.11374086889657825,0.07972318339100345,-0.07972318339100345,0.044844290657439445,0.1085121107266436,-0.17279507881584008,0.0271280276816609,0.024605920799692427,0.0005536332179930795,0.186082276047674,-0.07111111111111111,0.004982698961937716,0.06698961937716265,0.22145328719723184,-0.019930795847750864,-0.14173010380622836,0.09842368319876971,0.2519646289888504,-0.003936947327950788,0.07972318339100345,0.07111111111111111,0.04822760476739715,-0.10340638216070744,0.16000000000000003,-0.15378700499807765,0.24415224913494812,-0.2288965782391388,0.03543252595155709,0.022206843521722412,0.17279507881584008,-0.15378700499807765,-0.1085121107266436,0.14173010380622836,-0.13588619761630144,0.03254133025759323,0.008858131487889272,-0.01384083044982699,-0.07111111111111111,0.029773164167627833,-0.17279507881584008,0.07535563244905807,0.2519646289888504
IDW_SW_17,Unknown,24.001910156574773,90.08128629682255,,0.0261048943920232,9.71682473194748,0.0194572030169556,4.044781524031756,75.57855162845787,48.53989892868712,98.55578416962926,15.993919695568056,4.265506193248283,132.69722755424294,31.582950700472484,31.32989458008463,41.613784335305496,28.992503262084153,34241.64319841726,167.0479749119317,0.07111111111111111,-0.04822760476739715,0.07111111111111111,0.05173394848135333,-0.05536332179930796,0.10340638216070744,0.11909265667051133,-0.07972318339100345,0.03844675124951941,0.2364628988850442,0.2288965782391388,-0.0629911572472126,-0.16633602460592078,-0.21413302575932336,0.0629911572472126,0.11909265667051133,-0.1085121107266436,-0.15378700499807765,-0.14173010380622836,-0.029773164167627833,-0.13588619761630144,0.28444444444444444,-0.04822760476739715,0.06698961937716265,-0.017777777777777778,0.10340638216070744,0.15378700499807765,0.041584006151480196,0.029773164167627833,-0.05536332179930796,-0.008858131487889272,0.186082276047674,-0.05173394848135333,-0.03844675124951941,-0.01574778931180315,0.29287197231833906,-0.05911572472126105,-0.10340638216070744,0.13588619761630144,0.16000000000000003,-0.0271280276816609,0.13588619761630144,0.04822760476739715,0.10340638216070744,-0.0629911572472126,0.16633602460592078,-0.13588619761630144,0.24415224913494812,-0.14173010380622836,-0.041584006151480196,-0.024605920799692427,0.12456747404844293,-0.01384083044982699,-0.044844290657439445,0.2069357939254133,-0.14173010380622836,-0.16000000000000003,0.13016532103037293,-0.010396001537870049,-0.022206843521722412,0.03254133025759323,-0.14173010380622836,0.06698961937716265,0.2069357939254133
IDW_SW_18,Unknown,23.91473991373703,90.56220620626468,,0.0163864922331172,7.3469201179685,0.0148638892793389,3.0953538611056186,59.19916159854439,43.08747881985106,107.52089521799772,16.36236971557201,6.233519541204664,124.6936121472892,33.58091257615151,24.85210072078106,46.85025161828047,31.305329935909665,34744.31061357068,178.3776926073009,0.01384083044982699,-0.2069357939254133,0.07111111111111111,0.07972318339100345,0.006151480199923107,0.14173010380622836,0.002214532871972318,0.07972318339100345,-0.01574778931180315,0.2069357939254133,0.2761399461745483,-0.07111111111111111,-0.15378700499807765,-0.1085121107266436,0.06698961937716265,0.05173394848135333,-0.09356401384083046,-0.17937716262975778,-0.06698961937716265,-0.03543252595155709,-0.017777777777777778,0.16633602460592078,-0.029773164167627833,0.07111111111111111,-0.08421376393694734,0.03844675124951941,0.13588619761630144,-0.15378700499807765,0.041584006151480196,0.06698961937716265,-0.041584006151480196,0.21413302575932336,-0.07111111111111111,0.0015378700499807767,-0.05536332179930796,0.2519646289888504,0.024605920799692427,-0.12456747404844293,0.08882737408688965,0.2761399461745483,-0.022206843521722412,0.019930795847750864,0.09356401384083046,0.10340638216070744,-0.11374086889657825,0.1085121107266436,-0.14173010380622836,0.29287197231833906,-0.17279507881584008,-0.07111111111111111,0.01574778931180315,0.16000000000000003,-0.14173010380622836,-0.03844675124951941,0.15378700499807765,-0.14769703960015382,-0.09842368319876971,0.08882737408688965,0.0271280276816609,-0.06698961937716265,-0.019930795847750864,-0.10340638216070744,0.08421376393694734,0.2761399461745483
IDW_SW_19,Unknown,23.732604473462768,90.35365486546183,,0.0437663334182792,4.66841594058627,0.0392910749721979,2.8584643296653542,84.02026718444958,66.07907876271453,160.7531059384861,14.351764502915074,6.181144674131124,227.160987733475,30.68604596992769,61.75209102804111,25.668757784844676,20.466889144315093,39525.50662416326,297.2305581306739,0.006151480199923107,-0.24415224913494812,0.004982698961937716,0.06698961937716265,-0.03254133025759323,0.13016532103037293,-0.01384083044982699,0.04822760476739715,-0.05173394848135333,0.1929104190695886,0.2519646289888504,-0.07111111111111111,-0.17937716262975778,-0.13016532103037293,0.04822760476739715,0.041584006151480196,-0.08421376393694734,-0.14173010380622836,-0.09356401384083046,-0.010396001537870049,-0.05536332179930796,0.17279507881584008,-0.044844290657439445,0.06698961937716265,-0.11909265667051133,0.07535563244905807,0.05536332179930796,-0.14173010380622836,0.05536332179930796,0.05911572472126105,-0.008858131487889272,0.1929104190695886,-0.0629911572472126,-0.03844675124951941,-0.002214532871972318,0.2364628988850442,-0.022206843521722412,-0.14173010380622836,0.10340638216070744,0.28444444444444444,-0.03254133025759323,0.01574778931180315,0.09356401384083046,0.11374086889657825,-0.09356401384083046,0.14173010380622836,-0.14769703960015382,0.2761399461745483,-0.22145328719723184,-0.044844290657439445,0.0271280276816609,0.19986159169550174,-0.14173010380622836,-0.03844675124951941,0.14769703960015382,-0.09842368319876971,-0.05911572472126105,0.13016532103037293,-0.010396001537870049,-0.04822760476739715,-0.002214532871972318,-0.14769703960015382,0.05536332179930796,0.2761399461745483
IDW_SW_20,Unknown,23.799161989884755,90.30608905838798,,0.0385058914069447,14.233198669392973,0.0233261805076804,3.567025816642375,44.76064745726248,60.3871860520869,101.74255610982938,18.519055048126376,3.7477452243079465,179.03836496754994,31.734900433976296,27.290783564387883,41.33937954738564,32.91454840689557,39960.79754235974,211.6277218082784,0.019930795847750864,-0.2069357939254133,-0.000984236831987697,0.03844675124951941,0.003936947327950788,0.1929104190695886,0.0005536332179930795,0.0629911572472126,-0.07535563244905807,0.21413302575932336,0.186082276047674,-0.041584006151480196,-0.21413302575932336,-0.04822760476739715,0.05911572472126105,0.09842368319876971,-0.186082276047674,-0.11374086889657825,-0.06698961937716265,-0.09356401384083046,-0.11374086889657825,0.15378700499807765,-0.11374086889657825,0.07972318339100345,-0.08421376393694734,0.044844290657439445,0.1085121107266436,-0.17937716262975778,0.019930795847750864,0.019930795847750864,0.01384083044982699,0.186082276047674,-0.07535563244905807,0.003014225297962322,0.0629911572472126,0.21413302575932336,-0.024605920799692427,-0.13016532103037293,0.1085121107266436,0.2599000384467512,-0.002214532871972318,0.07535563244905807,0.07111111111111111,0.05536332179930796,-0.1085121107266436,0.16000000000000003,-0.15378700499807765,0.24415224913494812,-0.2288965782391388,0.029773164167627833,0.019930795847750864,0.17279507881584008,-0.14769703960015382,-0.09842368319876971,0.14173010380622836,-0.13588619761630144,0.03254133025759323,0.008858131487889272,-0.01574778931180315,-0.07972318339100345,0.022206843521722412,-0.17937716262975778,0.06698961937716265,0.2679584775086506
IDW_SW_21,Unknown,23.80171541949701,90.53289678974468,,0.0067942695421017,4.646207730502402,0.0128540065914575,1.908691379450614,54.3261164464804,36.62833052836541,101.44688600652836,15.613176875131709,6.3925612940095,103.39326939350455,34.356070026662586,24.512909293573458,49.03480576837393,29.367559244615997,33410.08056072974,160.8978496309742,0.019930795847750864,-0.22145328719723184,0.03543252595155709,0.05911572472126105,-0.024605920799692427,0.14769703960015382,-0.01384083044982699,0.07535563244905807,-0.03844675124951941,0.2069357939254133,0.2519646289888504,-0.07535563244905807,-0.15378700499807765,-0.11374086889657825,0.08421376393694734,0.08421376393694734,-0.09356401384083046,-0.15378700499807765,-0.07972318339100345,-0.022206843521722412,-0.03844675124951941,0.17279507881584008,-0.03543252595155709,0.08882737408688965,-0.09842368319876971,0.04822760476739715,0.11374086889657825,-0.16633602460592078,0.05911572472126105,0.07111111111111111,-0.044844290657439445,0.22145328719723184,-0.07972318339100345,-0.03254133025759323,-0.044844290657439445,0.2288965782391388,-0.002214532871972318,-0.13016532103037293,0.09842368319876971,0.2679584775086506,-0.0271280276816609,0.03254133025759323,0.08882737408688965,0.09356401384083046,-0.11909265667051133,0.13588619761630144,-0.16000000000000003,0.29287197231833906,-0.19986159169550174,-0.04822760476739715,0.04822760476739715,0.16633602460592078,-0.14173010380622836,-0.06698961937716265,0.14173010380622836,-0.13016532103037293,-0.06698961937716265,0.09842368319876971,0.0271280276816609,-0.041584006151480196,-0.010396001537870049,-0.13588619761630144,0.08421376393694734,0.2599000384467512
IDW_SW_22,Unknown,24.1001144404421,90.36870159211306,,0.0299548877787128,11.668504584829908,0.0202150775615375,4.661204560923393,62.479573083008546,52.38976681463937,104.62095105944304,15.640488866112964,4.659213803834822,147.33016051249768,31.977236717666493,28.80977954954183,41.624129930920446,32.125997577409855,35922.725657365314,181.65976023057925,0.008858131487889272,-0.17937716262975778,0.044844290657439445,0.03844675124951941,-0.022206843521722412,0.10340638216070744,-0.012056901191849288,0.04822760476739715,-0.06698961937716265,0.16000000000000003,0.2761399461745483,-0.05173394848135333,-0.14173010380622836,-0.12456747404844293,0.041584006151480196,0.09356401384083046,-0.09356401384083046,-0.2069357939254133,-0.08421376393694734,-0.04822760476739715,-0.07111111111111111,0.186082276047674,-0.08421376393694734,0.041584006151480196,-0.17279507881584008,0.007443291041906958,0.07111111111111111,-0.1085121107266436,0.0629911572472126,0.04822760476739715,0.006151480199923107,0.2069357939254133,-0.10340638216070744,-0.017777777777777778,0.01574778931180315,0.2519646289888504,-0.03543252595155709,-0.14173010380622836,0.003014225297962322,0.2599000384467512,-0.04822760476739715,0.0629911572472126,0.11909265667051133,0.09842368319876971,-0.09356401384083046,0.21413302575932336,-0.11909265667051133,0.24415224913494812,-0.21413302575932336,-0.10340638216070744,-0.012056901191849288,0.13016532103037293,-0.17937716262975778,-0.05536332179930796,0.09842368319876971,-0.186082276047674,-0.05536332179930796,0.04822760476739715,0.07535563244905807,-0.05536332179930796,-0.007443291041906958,-0.186082276047674,0.10340638216070744,0.2288965782391388
IDW_SW_23,Unknown,23.81662245647921,90.10334916624168,,0.0295713476512994,8.91976758005423,0.0221706066199286,4.121270199180642,77.7768692412009,48.96744659948102,98.6516498208369,18.03872761812874,3.88916347425942,124.03310242018924,31.43366405952978,38.24516839423904,38.401788048281105,25.987243113801103,33538.32964891031,160.2735447499772,0.0271280276816609,-0.11909265667051133,0.05911572472126105,0.05173394848135333,-0.029773164167627833,0.14173010380622836,0.05173394848135333,0.019930795847750864,-0.019930795847750864,0.2288965782391388,0.2364628988850442,-0.0629911572472126,-0.17937716262975778,-0.09842368319876971,0.05173394848135333,0.13016532103037293,-0.09356401384083046,-0.19986159169550174,-0.09356401384083046,-0.04822760476739715,-0.04822760476739715,0.22145328719723184,-0.07111111111111111,0.07535563244905807,-0.1085121107266436,0.04822760476739715,0.13588619761630144,-0.09356401384083046,0.05911572472126105,0.017777777777777778,-0.01574778931180315,0.19986159169550174,-0.06698961937716265,-0.01574778931180315,0.007443291041906958,0.2599000384467512,-0.01384083044982699,-0.11374086889657825,0.07111111111111111,0.2288965782391388,-0.07972318339100345,0.08882737408688965,0.1085121107266436,0.09356401384083046,-0.11374086889657825,0.17279507881584008,-0.15378700499807765,0.2761399461745483,-0.1929104190695886,-0.07535563244905807,0.007443291041906958,0.13016532103037293,-0.1085121107266436,-0.07535563244905807,0.17279507881584008,-0.16633602460592078,-0.10340638216070744,0.08421376393694734,0.03254133025759323,-0.05536332179930796,0.01384083044982699,-0.15378700499807765,0.06698961937716265,0.2364628988850442
IDW_SW_24,Unknown,23.79383373328925,90.09341709216922,,0.0316932659561189,9.188693449865196,0.0240305986532403,4.311921922394612,76.90675622405072,49.504468354995176,101.00256144590806,18.36037519849191,3.8799572919177354,124.63953010577173,31.443881028844142,39.75664675703294,37.28982269028234,25.73538993420756,33688.87741730138,162.26330808007322,0.03543252595155709,-0.15378700499807765,0.07972318339100345,0.008858131487889272,-0.04822760476739715,0.14769703960015382,0.007443291041906958,0.01574778931180315,-0.05536332179930796,0.2761399461745483,0.2679584775086506,-0.05536332179930796,-0.2288965782391388,-0.10340638216070744,0.03844675124951941,0.11909265667051133,-0.05911572472126105,-0.16633602460592078,-0.12456747404844293,-0.06698961937716265,-0.029773164167627833,0.22145328719723184,-0.03543252595155709,0.044844290657439445,-0.10340638216070744,0.09842368319876971,0.06698961937716265,-0.08421376393694734,0.06698961937716265,0.13588619761630144,-0.0271280276816609,0.11374086889657825,-0.012056901191849288,-0.03254133025759323,-0.012056901191849288,0.2519646289888504,0.008858131487889272,-0.09356401384083046,0.08421376393694734,0.2288965782391388,-0.08421376393694734,0.05911572472126105,0.07535563244905807,0.13588619761630144,-0.10340638216070744,0.11374086889657825,-0.08421376393694734,0.3188927335640138,-0.15378700499807765,-0.03254133025759323,0.03543252595155709,0.12456747404844293,-0.10340638216070744,-0.08882737408688965,0.22145328719723184,-0.15378700499807765,-0.13016532103037293,0.11374086889657825,0.05911572472126105,-0.05173394848135333,0.004982698961937716,-0.14769703960015382,0.07535563244905807,0.21413302575932336
IDW_SW_25,Unknown,23.706580710760168,90.21764339627047,,0.0527966749355612,9.499794886323071,0.0469917683116914,5.177446863683059,79.68166451553847,50.173313239047246,106.95460591808902,22.31107826371716,3.0911156022422457,109.0161493067253,31.479042829708803,57.43860192194734,27.09755038249843,18.649655966948835,33072.92980176251,156.13247548841218,0.006151480199923107,-0.14769703960015382,0.05536332179930796,0.0629911572472126,-0.01384083044982699,0.14173010380622836,-0.022206843521722412,0.044844290657439445,-0.029773164167627833,0.17937716262975778,0.2679584775086506,-0.03844675124951941,-0.19986159169550174,-0.09356401384083046,0.041584006151480196,0.08882737408688965,-0.14173010380622836,-0.2069357939254133,-0.12456747404844293,-0.07111111111111111,-0.08421376393694734,0.17279507881584008,-0.05536332179930796,0.09842368319876971,-0.13588619761630144,0.05536332179930796,0.0629911572472126,-0.10340638216070744,0.03844675124951941,0.07111111111111111,0.019930795847750864,0.13588619761630144,-0.0629911572472126,0.022206843521722412,0.008858131487889272,0.2761399461745483,0.017777777777777778,-0.10340638216070744,0.06698961937716265,0.2519646289888504,-0.03844675124951941,0.044844290657439445,0.11909265667051133,0.12456747404844293,-0.12456747404844293,0.17279507881584008,-0.1085121107266436,0.2761399461745483,-0.2069357939254133,-0.05173394848135333,-0.029773164167627833,0.11909265667051133,-0.1085121107266436,-0.07972318339100345,0.15378700499807765,-0.17937716262975778,-0.10340638216070744,0.07111111111111111,0.029773164167627833,-0.05536332179930796,-0.041584006151480196,-0.17937716262975778,0.08882737408688965,0.2599000384467512
IDW_SW_26,Unknown,23.89216755942142,90.141170049111,,0.0208058312414207,8.104796942760423,0.0158857040608145,3.362556118478076,83.05276117788776,45.366093032409225,90.50973037549944,15.742496286626553,4.040569539762762,122.44676608706784,31.423349690148015,30.292807259558067,43.65944858580667,27.516489390632273,33037.3982602106,154.01276918640212,0.012056901191849288,-0.06698961937716265,0.22145328719723184,-0.03254133025759323,-0.0629911572472126,0.10340638216070744,-0.08421376393694734,0.017777777777777778,-0.12456747404844293,0.17937716262975778,0.11909265667051133,0.01384083044982699,-0.3188927335640138,-0.03844675124951941,-0.03543252595155709,0.12456747404844293,-0.17937716262975778,0.022206843521722412,-0.09356401384083046,-0.07535563244905807,-0.2599000384467512,0.37425605536332185,-0.012056901191849288,-0.019930795847750864,0.05536332179930796,0.2364628988850442,0.0271280276816609,0.003014225297962322,-0.05911572472126105,0.12456747404844293,0.08421376393694734,0.017777777777777778,-0.0629911572472126,0.022206843521722412,0.07535563244905807,0.186082276047674,-0.16633602460592078,0.05911572472126105,0.10340638216070744,0.01384083044982699,0.03254133025759323,0.16633602460592078,-0.1929104190695886,0.2364628988850442,0.04822760476739715,0.1085121107266436,0.06698961937716265,0.11374086889657825,-0.07535563244905807,0.12456747404844293,0.044844290657439445,0.14173010380622836,-0.03254133025759323,-0.09842368319876971,0.2364628988850442,-0.14173010380622836,-0.07535563244905807,0.008858131487889272,-0.09356401384083046,-0.0629911572472126,0.03844675124951941,-0.07972318339100345,-0.007443291041906958,0.08421376393694734
IDW_SW_27,Unknown,23.589925489554616,90.4176965406939,,0.025992390330226,17.10248988345147,0.0348027718476024,8.32229250464483,89.66629946642728,44.2071957228266,143.19721568223613,18.00228115745285,4.709756102485503,125.92422269318708,31.343572866167506,26.696638045480423,43.67704853682596,34.34616475268309,37534.04362874961,190.96220297441124,0.044844290657439445,-0.12456747404844293,0.07535563244905807,0.04822760476739715,-0.0629911572472126,0.14173010380622836,0.017777777777777778,-0.044844290657439445,-0.044844290657439445,0.2519646289888504,0.22145328719723184,-0.01574778931180315,-0.19986159169550174,-0.10340638216070744,0.010396001537870049,0.17937716262975778,-0.13588619761630144,-0.17279507881584008,-0.17937716262975778,-0.0629911572472126,-0.14173010380622836,0.2288965782391388,-0.09842368319876971,0.09842368319876971,-0.08882737408688965,0.11374086889657825,0.07535563244905807,-0.03844675124951941,0.03543252595155709,0.08421376393694734,-0.006151480199923107,0.09356401384083046,-0.07972318339100345,-0.006151480199923107,0.06698961937716265,0.2679584775086506,-0.003936947327950788,-0.09356401384083046,0.07972318339100345,0.1929104190695886,-0.0629911572472126,0.11909265667051133,0.08421376393694734,0.12456747404844293,-0.07972318339100345,0.186082276047674,-0.08421376393694734,0.2679584775086506,-0.17279507881584008,-0.05173394848135333,0.007443291041906958,0.09356401384083046,-0.0629911572472126,-0.11374086889657825,0.186082276047674,-0.17937716262975778,-0.09842368319876971,0.07535563244905807,-0.01574778931180315,-0.0271280276816609,-0.044844290657439445,-0.186082276047674,0.11374086889657825,0.19986159169550174
IDW_SW_28,Unknown,23.67066329795117,90.02331545332937,,0.0359947649190524,10.538146488066438,0.0291636743635057,4.955340196676763,74.7064680557809,50.23462876616973,111.5802976931606,18.357514282824773,4.09208987896988,129.84197515308796,31.6034021462838,41.29221138935149,35.47166995336411,26.45340740126851,34684.33511464461,172.58930643246558,0.022206843521722412,-0.17279507881584008,-0.006151480199923107,0.05911572472126105,-0.019930795847750864,0.11909265667051133,0.03254133025759323,0.07972318339100345,-0.07535563244905807,0.24415224913494812,0.2288965782391388,-0.09842368319876971,-0.19986159169550174,-0.1085121107266436,0.04822760476739715,0.07111111111111111,-0.044844290657439445,-0.17937716262975778,-0.03543252595155709,-0.041584006151480196,-0.012056901191849288,0.2069357939254133,-0.007443291041906958,0.07972318339100345,-0.10340638216070744,-0.006151480199923107,0.07111111111111111,-0.17279507881584008,0.019930795847750864,0.03543252595155709,-0.01574778931180315,0.24415224913494812,0.0629911572472126,-0.03254133025759323,-0.017777777777777778,0.19986159169550174,0.04822760476739715,-0.07535563244905807,0.07111111111111111,0.2288965782391388,-0.029773164167627833,-0.000984236831987697,0.13016532103037293,0.08882737408688965,-0.14173010380622836,0.13588619761630144,-0.15378700499807765,0.2761399461745483,-0.19986159169550174,-0.03543252595155709,0.05536332179930796,0.1929104190695886,-0.17279507881584008,-0.09356401384083046,0.16633602460592078,-0.1085121107266436,-0.044844290657439445,0.14173010380622836,0.03254133025759323,-0.044844290657439445,0.008858131487889272,-0.1929104190695886,0.029773164167627833,0.2519646289888504
IDW_SW_29,Unknown,23.643177557448645,90.43386240640017,,0.0537613905985268,9.561457528479709,0.0194050483839697,8.11185338691406,99.6500430093646,62.311767737963265,197.0250037982869,13.80850531342136,7.165053739178819,211.3656897991097,31.44628086243698,22.54748234920568,34.944042855093294,45.91741063108631,40456.54811695106,285.0044705498077,0.022206843521722412,-0.2069357939254133,0.10340638216070744,0.03543252595155709,-0.029773164167627833,0.09842368319876971,0.003014225297962322,0.03844675124951941,-0.05536332179930796,0.2288965782391388,0.24415224913494812,0.029773164167627833,-0.1929104190695886,-0.08421376393694734,0.06698961937716265,0.09842368319876971,-0.11909265667051133,-0.14769703960015382,-0.16000000000000003,-0.08421376393694734,-0.05536332179930796,0.1929104190695886,-0.10340638216070744,0.05173394848135333,-0.07535563244905807,0.10340638216070744,0.1085121107266436,-0.10340638216070744,0.07111111111111111,0.16633602460592078,-0.041584006151480196,0.13016532103037293,-0.16000000000000003,0.017777777777777778,0.017777777777777778,0.21413302575932336,-0.017777777777777778,-0.08882737408688965,0.15378700499807765,0.22145328719723184,-0.06698961937716265,0.07111111111111111,0.05536332179930796,0.1085121107266436,-0.11909265667051133,0.16633602460592078,-0.05911572472126105,0.2679584775086506,-0.186082276047674,-0.06698961937716265,0.05173394848135333,0.15378700499807765,-0.11374086889657825,-0.13588619761630144,0.16633602460592078,-0.1929104190695886,-0.13016532103037293,0.03254133025759323,0.01574778931180315,-0.04822760476739715,0.002214532871972318,-0.12456747404844293,0.11374086889657825,0.21413302575932336
IDW_SW_30,Unknown,23.760363728580693,90.26520979845176,,0.0578574525109817,5.295984040272881,0.0297682703546294,5.334716347798525,73.31978269611885,51.19939488625553,95.5107739653936,23.762561293818212,2.786117400887791,103.28966150201288,30.339598756463637,61.878130116504735,23.866832274830628,16.75881989192481,29216.47263772205,141.46976188327403,0.04822760476739715,-0.11374086889657825,0.08421376393694734,0.09356401384083046,0.008858131487889272,0.14769703960015382,0.08421376393694734,0.017777777777777778,-0.0271280276816609,0.2364628988850442,0.21413302575932336,-0.03844675124951941,-0.16633602460592078,-0.10340638216070744,0.06698961937716265,0.09356401384083046,-0.11909265667051133,-0.17279507881584008,-0.10340638216070744,-0.06698961937716265,-0.06698961937716265,0.186082276047674,-0.07972318339100345,0.09356401384083046,-0.05911572472126105,0.05911572472126105,0.14173010380622836,-0.07535563244905807,0.044844290657439445,0.007443291041906958,-0.0271280276816609,0.22145328719723184,-0.05536332179930796,0.01384083044982699,-0.012056901191849288,0.29287197231833906,-0.017777777777777778,-0.13016532103037293,0.08421376393694734,0.21413302575932336,-0.019930795847750864,0.08421376393694734,0.08882737408688965,0.09356401384083046,-0.08421376393694734,0.15378700499807765,-0.17279507881584008,0.2761399461745483,-0.2069357939254133,-0.07972318339100345,-0.0015378700499807767,0.11909265667051133,-0.09842368319876971,-0.08882737408688965,0.186082276047674,-0.17279507881584008,-0.10340638216070744,0.09356401384083046,-0.006151480199923107,-0.05911572472126105,-0.01384083044982699,-0.14173010380622836,0.09842368319876971,0.2599000384467512
IDW_SW_31,Unknown,24.003759698692324,90.3522104740764,,0.0329105333334541,13.12632123482997,0.0189947310058926,4.965445191451867,59.028374223937845,54.82308291484962,101.47135554449046,15.180939111995444,4.441869902108708,155.34681447250767,31.844901502849808,26.2970604272113,42.86048028932736,33.28455517867412,36647.51892137663,183.58725995977767,0.07972318339100345,-0.05173394848135333,0.14173010380622836,0.07111111111111111,-0.0271280276816609,0.08421376393694734,0.13016532103037293,-0.1085121107266436,-0.012056901191849288,0.2679584775086506,0.2069357939254133,-0.007443291041906958,-0.2069357939254133,-0.17279507881584008,0.022206843521722412,0.11909265667051133,-0.04822760476739715,-0.13016532103037293,-0.186082276047674,-0.044844290657439445,-0.07535563244905807,0.2679584775086506,-0.010396001537870049,0.14173010380622836,0.022206843521722412,0.14173010380622836,0.13588619761630144,0.14173010380622836,0.05911572472126105,0.0271280276816609,-0.010396001537870049,0.09842368319876971,0.01384083044982699,-0.044844290657439445,0.05911572472126105,0.3014225297962323,-0.07111111111111111,-0.1085121107266436,0.12456747404844293,0.09356401384083046,-0.022206843521722412,0.09842368319876971,0.007443291041906958,0.13588619761630144,-0.029773164167627833,0.14769703960015382,-0.05911572472126105,0.2761399461745483,-0.10340638216070744,0.04822760476739715,-0.06698961937716265,0.08882737408688965,-0.041584006151480196,-0.1085121107266436,0.29287197231833906,-0.12456747404844293,-0.17279507881584008,0.10340638216070744,-0.0629911572472126,-0.01574778931180315,-0.0271280276816609,-0.11909265667051133,0.10340638216070744,0.14769703960015382
