Stations,River,Lat,Long,geometry,hydro_dist_brick,num_brick_field,hydro_dist_ind,num_industry,CrR,NiR,CuR,AsR,CdR,PbR,MR,SandR,SiltR,ClayR,FeR,RI,AE_00,AE_01,AE_02,AE_03,AE_04,AE_05,AE_06,AE_07,AE_08,AE_09,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32,AE_33,AE_34,AE_35,AE_36,AE_37,AE_38,AE_39,AE_40,AE_41,AE_42,AE_43,AE_44,AE_45,AE_46,AE_47,AE_48,AE_49,AE_50,AE_51,AE_52,AE_53,AE_54,AE_55,AE_56,AE_57,AE_58,AE_59,AE_60,AE_61,AE_62,AE_63
IDW_SR_14,Unknown,23.97277094953435,90.21627753012028,,0.0171358574005607,8.63455842073837,0.0134839834693612,3.242804605036623,70.20921906569518,25.87510767683534,56.29165182639892,10.64740683491791,2.8978012597018825,63.36603848389768,32.67051218699811,24.998573207181327,42.778671840041085,31.841693116694348,32262.232197590587,155.31396489465465,0.01574778931180315,-0.16000000000000003,0.044844290657439445,0.03543252595155709,0.008858131487889272,0.11909265667051133,-0.003014225297962322,0.0005536332179930795,-0.019930795847750864,0.1929104190695886,0.29287197231833906,-0.008858131487889272,-0.2069357939254133,-0.05173394848135333,0.003014225297962322,0.07111111111111111,-0.12456747404844293,-0.2069357939254133,-0.15378700499807765,-0.1085121107266436,-0.07111111111111111,0.15378700499807765,-0.05536332179930796,0.07972318339100345,-0.1085121107266436,0.05173394848135333,0.07535563244905807,-0.03543252595155709,0.03844675124951941,0.05536332179930796,0.03844675124951941,0.14173010380622836,-0.10340638216070744,-0.05173394848135333,0.0005536332179930795,0.2761399461745483,-0.08421376393694734,-0.08882737408688965,0.09842368319876971,0.28444444444444444,-0.044844290657439445,0.0629911572472126,0.14769703960015382,0.1085121107266436,-0.08882737408688965,0.17279507881584008,-0.10340638216070744,0.2599000384467512,-0.22145328719723184,-0.05536332179930796,-0.01574778931180315,0.14173010380622836,-0.10340638216070744,-0.09842368319876971,0.16000000000000003,-0.17937716262975778,-0.14173010380622836,0.04822760476739715,0.007443291041906958,-0.06698961937716265,0.022206843521722412,-0.15378700499807765,0.09356401384083046,0.21413302575932336
IDW_SR_15,Unknown,23.977335716596485,90.21541520271953,,0.018008604734831,8.796779689235407,0.0139001576054901,3.3201475779999754,69.0435082556068,26.22744467361271,57.17531085689927,10.772570771514502,2.9141919863574905,64.11969311376771,32.702829236705085,25.20610382801958,42.66588837886627,31.736204598572613,32512.89989248234,156.63298997127032,0.04822760476739715,-0.13016532103037293,0.08421376393694734,0.04822760476739715,-0.024605920799692427,0.10340638216070744,0.044844290657439445,0.01384083044982699,-0.007443291041906958,0.2288965782391388,0.2599000384467512,-0.04822760476739715,-0.17279507881584008,-0.10340638216070744,0.0271280276816609,0.08882737408688965,-0.07972318339100345,-0.22145328719723184,-0.11374086889657825,-0.09356401384083046,-0.03543252595155709,0.186082276047674,-0.07972318339100345,0.11909265667051133,-0.08882737408688965,0.07535563244905807,0.10340638216070744,-0.041584006151480196,0.07535563244905807,0.05536332179930796,-0.03254133025759323,0.16633602460592078,-0.0629911572472126,0.003936947327950788,-0.004982698961937716,0.2519646289888504,-0.044844290657439445,-0.13588619761630144,0.09842368319876971,0.2288965782391388,-0.044844290657439445,0.07535563244905807,0.11374086889657825,0.08421376393694734,-0.11909265667051133,0.13588619761630144,-0.11374086889657825,0.28444444444444444,-0.22145328719723184,-0.09356401384083046,0.007443291041906958,0.11909265667051133,-0.11909265667051133,-0.11909265667051133,0.19986159169550174,-0.16633602460592078,-0.13016532103037293,0.1085121107266436,0.017777777777777778,-0.029773164167627833,0.006151480199923107,-0.14173010380622836,0.1085121107266436,0.24415224913494812
IDW_SR_16,Unknown,23.799189034596115,90.30615535952512,,0.0385170184092121,14.246294793859114,0.0233249260684884,3.56495438952922,34.2314824641251,38.429936307730614,77.44374777073969,14.96449510746089,2.938613769782549,98.3851341304228,32.83889282168727,25.992299376398172,41.21899285713412,33.123241479499086,41503.13364340965,211.74826534186548,0.019930795847750864,-0.21413302575932336,0.003014225297962322,0.04822760476739715,0.006151480199923107,0.186082276047674,0.003936947327950788,0.05911572472126105,-0.07972318339100345,0.21413302575932336,0.186082276047674,-0.041584006151480196,-0.22145328719723184,-0.05173394848135333,0.06698961937716265,0.10340638216070744,-0.186082276047674,-0.1085121107266436,-0.07111111111111111,-0.08882737408688965,-0.11374086889657825,0.14769703960015382,-0.11374086889657825,0.07972318339100345,-0.07972318339100345,0.044844290657439445,0.1085121107266436,-0.17279507881584008,0.0271280276816609,0.024605920799692427,0.0005536332179930795,0.186082276047674,-0.07111111111111111,0.004982698961937716,0.06698961937716265,0.22145328719723184,-0.019930795847750864,-0.14173010380622836,0.09842368319876971,0.2519646289888504,-0.003936947327950788,0.07972318339100345,0.07111111111111111,0.04822760476739715,-0.10340638216070744,0.16000000000000003,-0.15378700499807765,0.24415224913494812,-0.2288965782391388,0.03543252595155709,0.022206843521722412,0.17279507881584008,-0.15378700499807765,-0.1085121107266436,0.14173010380622836,-0.13588619761630144,0.03254133025759323,0.008858131487889272,-0.01384083044982699,-0.07111111111111111,0.029773164167627833,-0.17279507881584008,0.07535563244905807,0.2519646289888504
IDW_SR_17,Unknown,24.001910156574773,90.08128629682255,,0.0261048943920232,9.71682473194748,0.0194572030169556,4.044781524031756,59.75281282604544,29.37830094027476,66.63433631669213,12.261068136238416,3.090298538546901,69.2521824478769,32.95282518422117,29.15655105476226,40.196433119727715,30.145305342448353,34288.717915478395,167.0479749119317,0.07111111111111111,-0.04822760476739715,0.07111111111111111,0.05173394848135333,-0.05536332179930796,0.10340638216070744,0.11909265667051133,-0.07972318339100345,0.03844675124951941,0.2364628988850442,0.2288965782391388,-0.0629911572472126,-0.16633602460592078,-0.21413302575932336,0.0629911572472126,0.11909265667051133,-0.1085121107266436,-0.15378700499807765,-0.14173010380622836,-0.029773164167627833,-0.13588619761630144,0.28444444444444444,-0.04822760476739715,0.06698961937716265,-0.017777777777777778,0.10340638216070744,0.15378700499807765,0.041584006151480196,0.029773164167627833,-0.05536332179930796,-0.008858131487889272,0.186082276047674,-0.05173394848135333,-0.03844675124951941,-0.01574778931180315,0.29287197231833906,-0.05911572472126105,-0.10340638216070744,0.13588619761630144,0.16000000000000003,-0.0271280276816609,0.13588619761630144,0.04822760476739715,0.10340638216070744,-0.0629911572472126,0.16633602460592078,-0.13588619761630144,0.24415224913494812,-0.14173010380622836,-0.041584006151480196,-0.024605920799692427,0.12456747404844293,-0.01384083044982699,-0.044844290657439445,0.2069357939254133,-0.14173010380622836,-0.16000000000000003,0.13016532103037293,-0.010396001537870049,-0.022206843521722412,0.03254133025759323,-0.14173010380622836,0.06698961937716265,0.2069357939254133
IDW_SR_18,Unknown,23.91473991373703,90.56220620626468,,0.0163864922331172,7.3469201179685,0.0148638892793389,3.0953538611056186,41.07665982365673,27.66946156270252,74.22384117279665,12.72289211516686,5.287860651832217,75.58783241798525,35.78045689962174,24.635457330721607,45.82232232895647,30.25618117532867,33854.89322960831,178.3776926073009,0.01384083044982699,-0.2069357939254133,0.07111111111111111,0.07972318339100345,0.006151480199923107,0.14173010380622836,0.002214532871972318,0.07972318339100345,-0.01574778931180315,0.2069357939254133,0.2761399461745483,-0.07111111111111111,-0.15378700499807765,-0.1085121107266436,0.06698961937716265,0.05173394848135333,-0.09356401384083046,-0.17937716262975778,-0.06698961937716265,-0.03543252595155709,-0.017777777777777778,0.16633602460592078,-0.029773164167627833,0.07111111111111111,-0.08421376393694734,0.03844675124951941,0.13588619761630144,-0.15378700499807765,0.041584006151480196,0.06698961937716265,-0.041584006151480196,0.21413302575932336,-0.07111111111111111,0.0015378700499807767,-0.05536332179930796,0.2519646289888504,0.024605920799692427,-0.12456747404844293,0.08882737408688965,0.2761399461745483,-0.022206843521722412,0.019930795847750864,0.09356401384083046,0.10340638216070744,-0.11374086889657825,0.1085121107266436,-0.14173010380622836,0.29287197231833906,-0.17279507881584008,-0.07111111111111111,0.01574778931180315,0.16000000000000003,-0.14173010380622836,-0.03844675124951941,0.15378700499807765,-0.14769703960015382,-0.09842368319876971,0.08882737408688965,0.0271280276816609,-0.06698961937716265,-0.019930795847750864,-0.10340638216070744,0.08421376393694734,0.2761399461745483
IDW_SR_19,Unknown,23.732604473462768,90.35365486546183,,0.0437663334182792,4.66841594058627,0.0392910749721979,2.8584643296653542,65.69257661455423,45.312062241521424,124.6858274508607,11.232725351721305,4.828868879500008,134.46189640118894,35.57698604616081,48.72396128423489,28.275143170019337,22.23116460097326,41740.60828689642,297.2305581306739,0.006151480199923107,-0.24415224913494812,0.004982698961937716,0.06698961937716265,-0.03254133025759323,0.13016532103037293,-0.01384083044982699,0.04822760476739715,-0.05173394848135333,0.1929104190695886,0.2519646289888504,-0.07111111111111111,-0.17937716262975778,-0.13016532103037293,0.04822760476739715,0.041584006151480196,-0.08421376393694734,-0.14173010380622836,-0.09356401384083046,-0.010396001537870049,-0.05536332179930796,0.17279507881584008,-0.044844290657439445,0.06698961937716265,-0.11909265667051133,0.07535563244905807,0.05536332179930796,-0.14173010380622836,0.05536332179930796,0.05911572472126105,-0.008858131487889272,0.1929104190695886,-0.0629911572472126,-0.03844675124951941,-0.002214532871972318,0.2364628988850442,-0.022206843521722412,-0.14173010380622836,0.10340638216070744,0.28444444444444444,-0.03254133025759323,0.01574778931180315,0.09356401384083046,0.11374086889657825,-0.09356401384083046,0.14173010380622836,-0.14769703960015382,0.2761399461745483,-0.22145328719723184,-0.044844290657439445,0.0271280276816609,0.19986159169550174,-0.14173010380622836,-0.03844675124951941,0.14769703960015382,-0.09842368319876971,-0.05911572472126105,0.13016532103037293,-0.010396001537870049,-0.04822760476739715,-0.002214532871972318,-0.14769703960015382,0.05536332179930796,0.2761399461745483
IDW_SR_20,Unknown,23.799161989884755,90.30608905838798,,0.0385058914069447,14.233198669392973,0.0233261805076804,3.567025816642375,34.28626054390526,38.41588549045248,77.42482658232842,14.96323424290914,2.9379675698666743,98.30483604787146,32.837696585971415,26.02463388371567,41.2013702472704,33.10546088548017,41481.88969019608,211.6277218082784,0.019930795847750864,-0.2069357939254133,-0.000984236831987697,0.03844675124951941,0.003936947327950788,0.1929104190695886,0.0005536332179930795,0.0629911572472126,-0.07535563244905807,0.21413302575932336,0.186082276047674,-0.041584006151480196,-0.21413302575932336,-0.04822760476739715,0.05911572472126105,0.09842368319876971,-0.186082276047674,-0.11374086889657825,-0.06698961937716265,-0.09356401384083046,-0.11374086889657825,0.15378700499807765,-0.11374086889657825,0.07972318339100345,-0.08421376393694734,0.044844290657439445,0.1085121107266436,-0.17937716262975778,0.019930795847750864,0.019930795847750864,0.01384083044982699,0.186082276047674,-0.07535563244905807,0.003014225297962322,0.0629911572472126,0.21413302575932336,-0.024605920799692427,-0.13016532103037293,0.1085121107266436,0.2599000384467512,-0.002214532871972318,0.07535563244905807,0.07111111111111111,0.05536332179930796,-0.1085121107266436,0.16000000000000003,-0.15378700499807765,0.24415224913494812,-0.2288965782391388,0.029773164167627833,0.019930795847750864,0.17279507881584008,-0.14769703960015382,-0.09842368319876971,0.14173010380622836,-0.13588619761630144,0.03254133025759323,0.008858131487889272,-0.01574778931180315,-0.07972318339100345,0.022206843521722412,-0.17937716262975778,0.06698961937716265,0.2679584775086506
IDW_SR_21,Unknown,23.80171541949701,90.53289678974468,,0.0067942695421017,4.646207730502402,0.0128540065914575,1.908691379450614,36.20048804797941,24.72065416716953,69.9368489369851,12.098585971095416,5.591297879105852,66.44479786237834,36.616016725622785,24.851463023655903,47.232274096403266,28.97122098278961,31687.81085390979,160.8978496309742,0.019930795847750864,-0.22145328719723184,0.03543252595155709,0.05911572472126105,-0.024605920799692427,0.14769703960015382,-0.01384083044982699,0.07535563244905807,-0.03844675124951941,0.2069357939254133,0.2519646289888504,-0.07535563244905807,-0.15378700499807765,-0.11374086889657825,0.08421376393694734,0.08421376393694734,-0.09356401384083046,-0.15378700499807765,-0.07972318339100345,-0.022206843521722412,-0.03844675124951941,0.17279507881584008,-0.03543252595155709,0.08882737408688965,-0.09842368319876971,0.04822760476739715,0.11374086889657825,-0.16633602460592078,0.05911572472126105,0.07111111111111111,-0.044844290657439445,0.22145328719723184,-0.07972318339100345,-0.03254133025759323,-0.044844290657439445,0.2288965782391388,-0.002214532871972318,-0.13016532103037293,0.09842368319876971,0.2679584775086506,-0.0271280276816609,0.03254133025759323,0.08882737408688965,0.09356401384083046,-0.11909265667051133,0.13588619761630144,-0.16000000000000003,0.29287197231833906,-0.19986159169550174,-0.04822760476739715,0.04822760476739715,0.16633602460592078,-0.14173010380622836,-0.06698961937716265,0.14173010380622836,-0.13016532103037293,-0.06698961937716265,0.09842368319876971,0.0271280276816609,-0.041584006151480196,-0.010396001537870049,-0.13588619761630144,0.08421376393694734,0.2599000384467512
IDW_SR_22,Unknown,24.1001144404421,90.36870159211306,,0.0299548877787128,11.668504584829908,0.0202150775615375,4.661204560923393,48.008635282014225,31.76760127184209,72.49509673122265,12.260953373460415,3.478215474367305,78.66055890539735,33.88544471356051,27.46758063787142,40.7462981271493,31.450022386166843,36257.687970703584,181.65976023057925,0.008858131487889272,-0.17937716262975778,0.044844290657439445,0.03844675124951941,-0.022206843521722412,0.10340638216070744,-0.012056901191849288,0.04822760476739715,-0.06698961937716265,0.16000000000000003,0.2761399461745483,-0.05173394848135333,-0.14173010380622836,-0.12456747404844293,0.041584006151480196,0.09356401384083046,-0.09356401384083046,-0.2069357939254133,-0.08421376393694734,-0.04822760476739715,-0.07111111111111111,0.186082276047674,-0.08421376393694734,0.041584006151480196,-0.17279507881584008,0.007443291041906958,0.07111111111111111,-0.1085121107266436,0.0629911572472126,0.04822760476739715,0.006151480199923107,0.2069357939254133,-0.10340638216070744,-0.017777777777777778,0.01574778931180315,0.2519646289888504,-0.03543252595155709,-0.14173010380622836,0.003014225297962322,0.2599000384467512,-0.04822760476739715,0.0629911572472126,0.11909265667051133,0.09842368319876971,-0.09356401384083046,0.21413302575932336,-0.11909265667051133,0.24415224913494812,-0.21413302575932336,-0.10340638216070744,-0.012056901191849288,0.13016532103037293,-0.17937716262975778,-0.05536332179930796,0.09842368319876971,-0.186082276047674,-0.05536332179930796,0.04822760476739715,0.07535563244905807,-0.05536332179930796,-0.007443291041906958,-0.186082276047674,0.10340638216070744,0.2288965782391388
IDW_SR_23,Unknown,23.81662245647921,90.10334916624168,,0.0295713476512994,8.91976758005423,0.0221706066199286,4.121270199180642,60.43390194817916,29.75708349755775,67.31946458018538,13.370717604784506,2.850969388029589,64.51829549814359,32.51398778093197,33.76859074026757,37.90874604804415,27.687988380506145,33486.482124852686,160.2735447499772,0.0271280276816609,-0.11909265667051133,0.05911572472126105,0.05173394848135333,-0.029773164167627833,0.14173010380622836,0.05173394848135333,0.019930795847750864,-0.019930795847750864,0.2288965782391388,0.2364628988850442,-0.0629911572472126,-0.17937716262975778,-0.09842368319876971,0.05173394848135333,0.13016532103037293,-0.09356401384083046,-0.19986159169550174,-0.09356401384083046,-0.04822760476739715,-0.04822760476739715,0.22145328719723184,-0.07111111111111111,0.07535563244905807,-0.1085121107266436,0.04822760476739715,0.13588619761630144,-0.09356401384083046,0.05911572472126105,0.017777777777777778,-0.01574778931180315,0.19986159169550174,-0.06698961937716265,-0.01574778931180315,0.007443291041906958,0.2599000384467512,-0.01384083044982699,-0.11374086889657825,0.07111111111111111,0.2288965782391388,-0.07972318339100345,0.08882737408688965,0.1085121107266436,0.09356401384083046,-0.11374086889657825,0.17279507881584008,-0.15378700499807765,0.2761399461745483,-0.1929104190695886,-0.07535563244905807,0.007443291041906958,0.13016532103037293,-0.1085121107266436,-0.07535563244905807,0.17279507881584008,-0.16633602460592078,-0.10340638216070744,0.08421376393694734,0.03254133025759323,-0.05536332179930796,0.01384083044982699,-0.15378700499807765,0.06698961937716265,0.2364628988850442
IDW_SR_24,Unknown,23.79383373328925,90.09341709216922,,0.0316932659561189,9.188693449865196,0.0240305986532403,4.311921922394612,59.21347905353849,30.141765523858645,69.22612544540469,13.63083608714907,2.856727460128995,65.44882932367472,32.59921392859085,34.9414259812326,37.02548185441189,27.417291589039085,33673.15273089155,162.26330808007322,0.03543252595155709,-0.15378700499807765,0.07972318339100345,0.008858131487889272,-0.04822760476739715,0.14769703960015382,0.007443291041906958,0.01574778931180315,-0.05536332179930796,0.2761399461745483,0.2679584775086506,-0.05536332179930796,-0.2288965782391388,-0.10340638216070744,0.03844675124951941,0.11909265667051133,-0.05911572472126105,-0.16633602460592078,-0.12456747404844293,-0.06698961937716265,-0.029773164167627833,0.22145328719723184,-0.03543252595155709,0.044844290657439445,-0.10340638216070744,0.09842368319876971,0.06698961937716265,-0.08421376393694734,0.06698961937716265,0.13588619761630144,-0.0271280276816609,0.11374086889657825,-0.012056901191849288,-0.03254133025759323,-0.012056901191849288,0.2519646289888504,0.008858131487889272,-0.09356401384083046,0.08421376393694734,0.2288965782391388,-0.08421376393694734,0.05911572472126105,0.07535563244905807,0.13588619761630144,-0.10340638216070744,0.11374086889657825,-0.08421376393694734,0.3188927335640138,-0.15378700499807765,-0.03254133025759323,0.03543252595155709,0.12456747404844293,-0.10340638216070744,-0.08882737408688965,0.22145328719723184,-0.15378700499807765,-0.13016532103037293,0.11374086889657825,0.05911572472126105,-0.05173394848135333,0.004982698961937716,-0.14769703960015382,0.07535563244905807,0.21413302575932336
IDW_SR_25,Unknown,23.706580710760168,90.21764339627047,,0.0527966749355612,9.499794886323071,0.0469917683116914,5.177446863683059,57.76775386178831,29.934701838116993,75.43537220932514,16.529891018882942,2.2861998640175836,60.24254185129887,32.50979223757295,48.5036324843869,29.603161528419772,21.292100113298325,32650.98050293461,156.13247548841218,0.006151480199923107,-0.14769703960015382,0.05536332179930796,0.0629911572472126,-0.01384083044982699,0.14173010380622836,-0.022206843521722412,0.044844290657439445,-0.029773164167627833,0.17937716262975778,0.2679584775086506,-0.03844675124951941,-0.19986159169550174,-0.09356401384083046,0.041584006151480196,0.08882737408688965,-0.14173010380622836,-0.2069357939254133,-0.12456747404844293,-0.07111111111111111,-0.08421376393694734,0.17279507881584008,-0.05536332179930796,0.09842368319876971,-0.13588619761630144,0.05536332179930796,0.0629911572472126,-0.10340638216070744,0.03844675124951941,0.07111111111111111,0.019930795847750864,0.13588619761630144,-0.0629911572472126,0.022206843521722412,0.008858131487889272,0.2761399461745483,0.017777777777777778,-0.10340638216070744,0.06698961937716265,0.2519646289888504,-0.03844675124951941,0.044844290657439445,0.11909265667051133,0.12456747404844293,-0.12456747404844293,0.17279507881584008,-0.1085121107266436,0.2761399461745483,-0.2069357939254133,-0.05173394848135333,-0.029773164167627833,0.11909265667051133,-0.1085121107266436,-0.07972318339100345,0.15378700499807765,-0.17937716262975778,-0.10340638216070744,0.07111111111111111,0.029773164167627833,-0.05536332179930796,-0.041584006151480196,-0.17937716262975778,0.08882737408688965,0.2599000384467512
IDW_SR_26,Unknown,23.89216755942142,90.141170049111,,0.0208058312414207,8.104796942760423,0.0158857040608145,3.362556118478076,67.16720434401006,27.23385652539477,59.8243809066891,11.874354127771891,2.869435014734018,61.74818611974019,32.35854548471495,28.16537031390519,41.71891028689369,29.52146131138283,32830.37727444952,154.01276918640212,0.012056901191849288,-0.06698961937716265,0.22145328719723184,-0.03254133025759323,-0.0629911572472126,0.10340638216070744,-0.08421376393694734,0.017777777777777778,-0.12456747404844293,0.17937716262975778,0.11909265667051133,0.01384083044982699,-0.3188927335640138,-0.03844675124951941,-0.03543252595155709,0.12456747404844293,-0.17937716262975778,0.022206843521722412,-0.09356401384083046,-0.07535563244905807,-0.2599000384467512,0.37425605536332185,-0.012056901191849288,-0.019930795847750864,0.05536332179930796,0.2364628988850442,0.0271280276816609,0.003014225297962322,-0.05911572472126105,0.12456747404844293,0.08421376393694734,0.017777777777777778,-0.0629911572472126,0.022206843521722412,0.07535563244905807,0.186082276047674,-0.16633602460592078,0.05911572472126105,0.10340638216070744,0.01384083044982699,0.03254133025759323,0.16633602460592078,-0.1929104190695886,0.2364628988850442,0.04822760476739715,0.1085121107266436,0.06698961937716265,0.11374086889657825,-0.07535563244905807,0.12456747404844293,0.044844290657439445,0.14173010380622836,-0.03254133025759323,-0.09842368319876971,0.2364628988850442,-0.14173010380622836,-0.07535563244905807,0.008858131487889272,-0.09356401384083046,-0.0629911572472126,0.03844675124951941,-0.07972318339100345,-0.007443291041906958,0.08421376393694734
IDW_SR_27,Unknown,23.589925489554616,90.4176965406939,,0.025992390330226,17.10248988345147,0.0348027718476024,8.32229250464483,62.36650137227802,29.81001980405773,99.80584002016082,15.274844656568089,3.634375435699485,74.92033689096226,34.419804577313045,22.87857252121492,44.40339160152067,32.833900127185885,40073.43826891932,190.96220297441124,0.044844290657439445,-0.12456747404844293,0.07535563244905807,0.04822760476739715,-0.0629911572472126,0.14173010380622836,0.017777777777777778,-0.044844290657439445,-0.044844290657439445,0.2519646289888504,0.22145328719723184,-0.01574778931180315,-0.19986159169550174,-0.10340638216070744,0.010396001537870049,0.17937716262975778,-0.13588619761630144,-0.17279507881584008,-0.17937716262975778,-0.0629911572472126,-0.14173010380622836,0.2288965782391388,-0.09842368319876971,0.09842368319876971,-0.08882737408688965,0.11374086889657825,0.07535563244905807,-0.03844675124951941,0.03543252595155709,0.08421376393694734,-0.006151480199923107,0.09356401384083046,-0.07972318339100345,-0.006151480199923107,0.06698961937716265,0.2679584775086506,-0.003936947327950788,-0.09356401384083046,0.07972318339100345,0.1929104190695886,-0.0629911572472126,0.11909265667051133,0.08421376393694734,0.12456747404844293,-0.07972318339100345,0.186082276047674,-0.08421376393694734,0.2679584775086506,-0.17279507881584008,-0.05173394848135333,0.007443291041906958,0.09356401384083046,-0.0629911572472126,-0.11374086889657825,0.186082276047674,-0.17937716262975778,-0.09842368319876971,0.07535563244905807,-0.01574778931180315,-0.0271280276816609,-0.044844290657439445,-0.186082276047674,0.11374086889657825,0.19986159169550174
IDW_SR_28,Unknown,23.67066329795117,90.02331545332937,,0.0359947649190524,10.538146488066438,0.0291636743635057,4.955340196676763,55.90981808265579,31.028149712504103,76.44967914184625,13.891193377465264,3.0510331758817673,70.60678993373007,33.08411335581738,36.26879495228768,35.340609924004696,27.77141051648678,35046.97762580372,172.58930643246558,0.022206843521722412,-0.17279507881584008,-0.006151480199923107,0.05911572472126105,-0.019930795847750864,0.11909265667051133,0.03254133025759323,0.07972318339100345,-0.07535563244905807,0.24415224913494812,0.2288965782391388,-0.09842368319876971,-0.19986159169550174,-0.1085121107266436,0.04822760476739715,0.07111111111111111,-0.044844290657439445,-0.17937716262975778,-0.03543252595155709,-0.041584006151480196,-0.012056901191849288,0.2069357939254133,-0.007443291041906958,0.07972318339100345,-0.10340638216070744,-0.006151480199923107,0.07111111111111111,-0.17279507881584008,0.019930795847750864,0.03543252595155709,-0.01574778931180315,0.24415224913494812,0.0629911572472126,-0.03254133025759323,-0.017777777777777778,0.19986159169550174,0.04822760476739715,-0.07535563244905807,0.07111111111111111,0.2288965782391388,-0.029773164167627833,-0.000984236831987697,0.13016532103037293,0.08882737408688965,-0.14173010380622836,0.13588619761630144,-0.15378700499807765,0.2761399461745483,-0.19986159169550174,-0.03543252595155709,0.05536332179930796,0.1929104190695886,-0.17279507881584008,-0.09356401384083046,0.16633602460592078,-0.1085121107266436,-0.044844290657439445,0.14173010380622836,0.03254133025759323,-0.044844290657439445,0.008858131487889272,-0.1929104190695886,0.029773164167627833,0.2519646289888504
IDW_SR_29,Unknown,23.643177557448645,90.43386240640017,,0.0537613905985268,9.561457528479709,0.0194050483839697,8.11185338691406,71.71488412898694,43.2187559049117,121.21005244452284,11.587550647451412,5.926349951941831,125.04661490556316,34.6064854889929,19.479572685793354,35.890199346787234,44.14963620450719,42684.91134972476,285.0044705498077,0.022206843521722412,-0.2069357939254133,0.10340638216070744,0.03543252595155709,-0.029773164167627833,0.09842368319876971,0.003014225297962322,0.03844675124951941,-0.05536332179930796,0.2288965782391388,0.24415224913494812,0.029773164167627833,-0.1929104190695886,-0.08421376393694734,0.06698961937716265,0.09842368319876971,-0.11909265667051133,-0.14769703960015382,-0.16000000000000003,-0.08421376393694734,-0.05536332179930796,0.1929104190695886,-0.10340638216070744,0.05173394848135333,-0.07535563244905807,0.10340638216070744,0.1085121107266436,-0.10340638216070744,0.07111111111111111,0.16633602460592078,-0.041584006151480196,0.13016532103037293,-0.16000000000000003,0.017777777777777778,0.017777777777777778,0.21413302575932336,-0.017777777777777778,-0.08882737408688965,0.15378700499807765,0.22145328719723184,-0.06698961937716265,0.07111111111111111,0.05536332179930796,0.1085121107266436,-0.11909265667051133,0.16633602460592078,-0.05911572472126105,0.2679584775086506,-0.186082276047674,-0.06698961937716265,0.05173394848135333,0.15378700499807765,-0.11374086889657825,-0.13588619761630144,0.16633602460592078,-0.1929104190695886,-0.13016532103037293,0.03254133025759323,0.01574778931180315,-0.04822760476739715,0.002214532871972318,-0.12456747404844293,0.11374086889657825,0.21413302575932336
IDW_SR_30,Unknown,23.760363728580693,90.26520979845176,,0.0578574525109817,5.295984040272881,0.0297682703546294,5.334716347798525,55.72894367879263,29.151543672507625,70.38596532723246,17.39253789796682,2.0940840662698252,52.430630674464304,31.91945033860744,51.841606314815415,29.22814346790836,20.68622519042592,27946.27275957429,141.46976188327403,0.04822760476739715,-0.11374086889657825,0.08421376393694734,0.09356401384083046,0.008858131487889272,0.14769703960015382,0.08421376393694734,0.017777777777777778,-0.0271280276816609,0.2364628988850442,0.21413302575932336,-0.03844675124951941,-0.16633602460592078,-0.10340638216070744,0.06698961937716265,0.09356401384083046,-0.11909265667051133,-0.17279507881584008,-0.10340638216070744,-0.06698961937716265,-0.06698961937716265,0.186082276047674,-0.07972318339100345,0.09356401384083046,-0.05911572472126105,0.05911572472126105,0.14173010380622836,-0.07535563244905807,0.044844290657439445,0.007443291041906958,-0.0271280276816609,0.22145328719723184,-0.05536332179930796,0.01384083044982699,-0.012056901191849288,0.29287197231833906,-0.017777777777777778,-0.13016532103037293,0.08421376393694734,0.21413302575932336,-0.019930795847750864,0.08421376393694734,0.08882737408688965,0.09356401384083046,-0.08421376393694734,0.15378700499807765,-0.17279507881584008,0.2761399461745483,-0.2069357939254133,-0.07972318339100345,-0.0015378700499807767,0.11909265667051133,-0.09842368319876971,-0.08882737408688965,0.186082276047674,-0.17279507881584008,-0.10340638216070744,0.09356401384083046,-0.006151480199923107,-0.05911572472126105,-0.01384083044982699,-0.14173010380622836,0.09842368319876971,0.2599000384467512
